event_name,r_fighter,b_fighter,winner,weight_class,is_title_bout,gender,method,finish_round,total_rounds,time_sec,referee,r_kd,r_sig_str,r_sig_str_att,r_sig_str_acc,r_str,r_str_att,r_str_acc,r_td,r_td_att,r_td_acc,r_sub_att,r_rev,r_ctrl_sec,r_wins_total,r_losses_total,r_age,r_height,r_weight,r_reach,r_stance,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,r_sub_avg,r_td_avg,b_kd,b_sig_str,b_sig_str_att,b_sig_str_acc,b_str,b_str_att,b_str_acc,b_td,b_td_att,b_td_acc,b_sub_att,b_rev,b_ctrl_sec,b_wins_total,b_losses_total,b_age,b_height,b_weight,b_reach,b_stance,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,b_sub_avg,b_td_avg,kd_diff,sig_str_diff,sig_str_att_diff,sig_str_acc_diff,str_diff,str_att_diff,str_acc_diff,td_diff,td_att_diff,td_acc_diff,sub_att_diff,rev_diff,ctrl_sec_diff,wins_total_diff,losses_total_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff,date,r_edge_count,b_edge_count,success
UFC 274: Oliveira vs. Gaethje,Mauricio Rua,Ovince Saint Preux,Blue,Light Heavyweight,0,Men,Decision - Split,3,3.0,300,Marc Goddard,0,54,99,0.54,54,99,0.55,0,0,0.0,0,0,0,27,14,42.0,185.42,92.99,193.04,Orthodox,3.57,2.79,0.5,0.48,0.54,0.49,0.7,2.01,0,62,112,0.55,62,112,0.55,0,1,0.0,0,0,15,27,17,40.0,190.5,92.99,203.2,Southpaw,3.03,3.32,0.47,0.36,0.47,0.67,0.5,1.1,0,-8,-13,-0.01,-8,-13,0.0,0,-1,0.0,0,0,-15,0,-3,2.0,-5.0800000000000125,0.0,-10.159999999999997,0.54,-0.5299999999999998,0.03,0.12,0.07,-0.18,0.1999999999999999,0.9099999999999996,2022-05-07,14,11,1
UFC Fight Night: Blachowicz vs. Rakic,Ryan Spann,Ion Cutelaba,Red,Light Heavyweight,0,Men,Submission,1,3.0,142,Herb Dean,0,4,11,0.36,5,12,0.42,0,0,0.0,1,0,4,21,9,32.0,195.58,92.99,200.66,Orthodox,3.42,3.91,0.4,0.35,0.45,0.47,1.5,1.29,0,2,9,0.22,2,9,0.22,3,3,1.0,0,0,71,17,10,30.0,185.42,92.99,190.5,Southpaw,4.44,3.43,0.43,0.57,0.47,0.76,0.0,4.17,0,2,2,0.1399999999999999,3,3,0.1999999999999999,-3,-3,-1.0,1,0,-67,4,-1,2.0,10.160000000000023,0.0,10.159999999999997,-1.0200000000000005,0.48,-0.0299999999999999,-0.2199999999999999,-0.0199999999999999,-0.29,1.5,-2.88,2022-05-14,3,0,1
UFC Fight Night: Blachowicz vs. Rakic,Jan Blachowicz,Aleksandar Rakic,Red,Light Heavyweight,0,Men,KO/TKO,3,5.0,71,Mark Smith,0,31,71,0.43,53,94,0.56,0,0,0.0,1,0,1,29,10,41.0,187.96,92.99,198.12,Orthodox,3.41,2.91,0.5,0.5,0.53,0.68,0.3,1.09,0,27,85,0.31,61,125,0.49,1,4,0.25,0,0,273,14,3,32.0,193.04,92.99,198.12,Orthodox,4.01,2.3,0.5,0.25,0.53,0.9,0.2,0.82,0,4,-14,0.12,-8,-31,0.07,-1,-4,-0.25,1,0,-272,15,7,9.0,-5.079999999999984,0.0,0.0,-0.5999999999999996,0.6100000000000003,0.0,0.25,0.0,-0.2199999999999999,0.0999999999999999,0.2700000000000001,2022-05-14,5,0,1
UFC Fight Night: Volkov vs. Rozenstruik,Alonzo Menifield,Askar Mozharov,Red,Light Heavyweight,0,Men,KO/TKO,1,3.0,280,Herb Dean,0,19,22,0.86,55,59,0.93,2,3,0.66,0,0,259,15,3,36.0,182.88,92.99,193.04,Orthodox,3.92,3.51,0.57,0.33,0.49,0.75,0.3,0.67,0,2,11,0.18,11,20,0.55,0,0,0.0,0,0,0,19,13,29.0,190.5,92.99,187.96,Orthodox,0.43,4.07,0.18,0.0,0.13,0.33,0.0,0.0,0,17,11,0.6799999999999999,44,39,0.38,2,3,0.66,0,0,259,-4,-10,7.0,-7.6200000000000045,0.0,5.079999999999984,3.49,-0.5600000000000005,0.3899999999999999,0.33,0.36,0.42,0.3,0.67,2022-06-04,0,0,1
UFC Fight Night: Tsarukyan vs. Gamrot,Carlos Ulberg,Tafon Nchukwi,Red,Light Heavyweight,0,Men,KO/TKO,1,3.0,75,Herb Dean,1,15,19,0.78,15,19,0.79,0,0,0.0,0,0,4,10,1,33.0,193.04,92.99,195.58,Orthodox,7.29,3.59,0.59,0.75,0.52,0.75,0.3,0.95,0,3,4,0.75,3,4,0.75,0,0,0.0,0,0,0,6,4,29.0,182.88,83.91,195.58,Orthodox,5.57,4.11,0.52,0.57,0.54,0.64,0.0,0.76,1,12,15,0.03,12,15,0.04,0,0,0.0,0,0,4,4,-3,4.0,10.159999999999997,9.079999999999998,0.0,1.7199999999999998,-0.5200000000000005,0.0699999999999999,0.18,-0.02,0.1099999999999999,0.3,0.1899999999999999,2022-06-25,0,0,1
UFC Fight Night: Dos Anjos vs. Fiziev,Kennedy Nzechukwu,Karl Roberson,Red,Light Heavyweight,0,Men,KO/TKO,3,3.0,139,Mark Smith,0,20,43,0.46,64,114,0.56,5,7,0.71,1,0,646,12,5,31.0,195.58,92.99,210.82,Southpaw,5.13,4.9,0.45,0.45,0.5,0.8,0.2,0.6,0,9,19,0.47,16,26,0.62,0,3,0.0,0,0,23,9,6,33.0,185.42,92.99,187.96,Southpaw,2.57,2.42,0.51,0.4,0.57,0.42,0.5,0.72,0,11,24,-0.0099999999999999,48,88,-0.0599999999999999,5,4,0.71,1,0,623,3,-1,-2.0,10.160000000000023,0.0,22.859999999999985,2.56,2.4800000000000004,-0.06,0.0499999999999999,-0.0699999999999999,0.38,-0.3,-0.12,2022-07-09,0,0,1
UFC Fight Night: Ortega vs. Rodriguez,Dustin Jacoby,Da Woon Jung,Red,Light Heavyweight,0,Men,KO/TKO,1,3.0,193,Kevin MacDonald,1,14,23,0.6,14,23,0.61,0,0,0.0,0,0,0,19,8,35.0,190.5,92.99,193.04,Orthodox,5.53,4.07,0.47,0.25,0.57,0.6,0.0,0.36,0,14,39,0.35,14,39,0.36,0,0,0.0,0,0,0,15,5,30.0,193.04,92.99,198.12,Orthodox,3.49,3.89,0.43,0.5,0.51,0.77,0.2,1.9,1,0,-16,0.25,0,-16,0.25,0,0,0.0,0,0,0,4,3,5.0,-2.539999999999992,0.0,-5.0800000000000125,2.04,0.1800000000000001,0.0399999999999999,-0.25,0.0599999999999999,-0.17,-0.2,-1.54,2022-07-16,0,0,1
UFC Fight Night: Blaydes vs. Aspinall,Nikita Krylov,Alexander Gustafsson,Red,Light Heavyweight,0,Men,KO/TKO,1,3.0,67,Marc Goddard,2,26,44,0.59,26,45,0.58,0,0,0.0,0,0,9,30,9,32.0,190.5,92.99,195.58,Orthodox,4.38,2.47,0.55,0.38,0.44,0.53,1.4,2.29,0,5,8,0.62,5,9,0.56,0,0,0.0,0,0,7,18,8,37.0,195.58,92.99,200.66,Orthodox,4.03,3.53,0.4,0.39,0.51,0.83,0.4,1.53,2,21,36,-0.03,21,36,0.0199999999999999,0,0,0.0,0,0,2,12,1,-5.0,-5.0800000000000125,0.0,-5.079999999999984,0.3499999999999996,-1.0599999999999996,0.15,-0.01,-0.07,-0.2999999999999999,1.0,0.76,2022-07-23,7,11,1
UFC Fight Night: Blaydes vs. Aspinall,Paul Craig,Volkan Oezdemir,Blue,Light Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Lukasz Bosacki,0,33,126,0.26,41,136,0.3,0,15,0.0,0,0,7,17,7,36.0,190.5,83.91,193.04,Orthodox,2.42,2.86,0.46,0.22,0.45,0.37,1.6,1.76,0,72,129,0.55,108,170,0.64,1,2,0.5,0,0,309,19,7,34.0,187.96,92.99,190.5,Orthodox,4.59,3.92,0.47,0.33,0.55,0.8,0.1,0.57,0,-39,-3,-0.29,-67,-34,-0.34,-1,13,-0.5,0,0,-302,-2,0,2.0,2.539999999999992,-9.079999999999998,2.539999999999992,-2.17,-1.06,-0.0099999999999999,-0.11,-0.1,-0.43,1.5,1.19,2022-07-23,2,1,0
UFC 277: Pena vs. Nunes 2,Nicolae Negumereanu,Ihor Potieria,Red,Light Heavyweight,0,Men,KO/TKO,2,3.0,213,Kerry Hatley,0,51,95,0.53,72,122,0.59,2,3,0.66,0,0,241,13,2,29.0,182.88,92.99,198.12,Orthodox,3.58,5.56,0.41,0.28,0.39,0.62,0.0,1.02,0,38,70,0.54,52,85,0.61,0,0,0.0,0,0,0,20,5,27.0,190.5,83.91,190.5,Southpaw,5.19,5.01,0.5,0.0,0.51,0.57,0.0,0.0,0,13,25,-0.01,20,37,-0.02,2,3,0.66,0,0,241,-7,-3,2.0,-7.6200000000000045,9.079999999999998,7.6200000000000045,-1.6100000000000003,0.5499999999999998,-0.09,0.28,-0.12,0.05,0.0,1.02,2022-07-30,0,0,1
UFC 277: Pena vs. Nunes 2,Magomed Ankalaev,Anthony Smith,Red,Light Heavyweight,0,Men,KO/TKO,2,3.0,189,Jacob Montalvo,0,46,79,0.58,64,102,0.63,0,0,0.0,0,0,146,19,1,31.0,190.5,92.99,190.5,Orthodox,3.64,2.25,0.53,0.31,0.59,0.86,0.0,1.02,0,18,36,0.5,21,39,0.54,0,1,0.0,0,0,51,37,19,35.0,193.04,92.99,193.04,Orthodox,3.21,4.47,0.48,0.26,0.46,0.48,0.6,0.49,0,28,43,0.0799999999999999,43,63,0.0899999999999999,0,-1,0.0,0,0,95,-18,-18,-4.0,-2.539999999999992,0.0,-2.539999999999992,0.4300000000000001,-2.22,0.05,0.0499999999999999,0.1299999999999999,0.38,-0.6,0.53,2022-07-30,0,0,0
UFC Fight Night: Santos vs. Hill,Thiago Santos,Jamahal Hill,Blue,Light Heavyweight,0,Men,KO/TKO,4,5.0,151,Herb Dean,0,53,94,0.56,56,98,0.57,6,20,0.3,0,0,354,22,11,40.0,187.96,92.99,193.04,Orthodox,3.72,2.57,0.48,0.33,0.53,0.65,0.1,0.88,0,89,152,0.58,130,194,0.67,0,0,0.0,0,0,86,12,1,32.0,193.04,92.99,200.66,Southpaw,7.31,3.35,0.54,0.0,0.47,0.73,0.0,0.0,0,-36,-58,-0.0199999999999999,-74,-96,-0.1,6,20,0.3,0,0,268,10,10,8.0,-5.079999999999984,0.0,-7.6200000000000045,-3.5899999999999994,-0.7800000000000002,-0.06,0.33,0.06,-0.0799999999999999,0.1,0.88,2022-08-06,0,0,1
UFC Fight Night: Vera vs. Cruz,Devin Clark,Azamat Murzakanov,Blue,Light Heavyweight,0,Men,KO/TKO,3,3.0,78,Frank Trigg,0,14,52,0.26,39,83,0.47,0,0,0.0,0,0,26,14,9,33.0,182.88,92.99,190.5,Orthodox,3.03,3.24,0.54,0.32,0.44,0.58,0.1,2.17,1,79,106,0.74,95,127,0.75,0,1,0.0,0,0,220,13,0,34.0,177.8,92.99,180.34,Southpaw,4.57,3.12,0.57,0.16,0.57,0.83,0.0,0.75,-1,-65,-54,-0.48,-56,-44,-0.28,0,-1,0.0,0,0,-194,1,9,-1.0,5.079999999999984,0.0,10.159999999999997,-1.5400000000000005,0.1200000000000001,-0.0299999999999999,0.16,-0.1299999999999999,-0.25,0.1,1.42,2022-08-13,1,0,0
UFC 278: Usman vs. Edwards,Tyson Pedro,Harry Hunsucker,Red,Light Heavyweight,0,Men,KO/TKO,1,3.0,65,Mike Beltran,1,6,11,0.54,6,11,0.55,0,0,0.0,0,0,4,10,5,32.0,190.5,92.99,200.66,Orthodox,2.9,2.39,0.59,0.3,0.56,0.5,0.8,0.76,0,2,4,0.5,2,4,0.5,0,0,0.0,0,0,0,7,6,35.0,187.96,92.99,190.5,Orthodox,3.54,6.53,0.52,0.0,0.42,0.0,2.0,0.0,1,4,7,0.04,4,7,0.05,0,0,0.0,0,0,4,3,-1,-3.0,2.539999999999992,0.0,10.159999999999997,-0.6400000000000001,-4.140000000000001,0.0699999999999999,0.3,0.14,0.5,-1.2,0.76,2022-08-20,2,0,1
UFC 279: Diaz vs. Ferguson,Johnny Walker,Ion Cutelaba,Red,Light Heavyweight,0,Men,Submission,1,3.0,277,Mike Beltran,0,3,3,1.0,17,21,0.81,1,1,1.0,3,1,130,21,8,31.0,198.12,92.99,208.28,Orthodox,3.81,2.83,0.53,1.0,0.44,0.57,0.9,0.46,0,3,5,0.6,17,23,0.74,1,1,1.0,0,0,122,17,10,30.0,185.42,92.99,190.5,Southpaw,4.44,3.43,0.43,0.57,0.47,0.76,0.0,4.17,0,0,-2,0.4,0,-2,0.07,0,0,0.0,3,1,8,4,-2,1.0,12.700000000000015,0.0,17.78,-0.6300000000000003,-0.6000000000000001,0.1,0.43,-0.0299999999999999,-0.19,0.9,-3.71,2022-09-10,3,0,1
UFC Fight Night: Grasso vs. Araujo,Misha Cirkunov,Alonzo Menifield,Blue,Light Heavyweight,0,Men,KO/TKO,1,3.0,88,Mark Smith,0,5,8,0.62,6,9,0.67,0,4,0.0,0,0,0,15,9,37.0,190.5,92.99,195.58,Orthodox,3.86,3.06,0.51,0.39,0.57,0.76,1.7,4.15,1,8,17,0.47,8,17,0.47,0,0,0.0,0,0,3,15,3,36.0,182.88,92.99,193.04,Orthodox,3.92,3.51,0.57,0.33,0.49,0.75,0.3,0.67,-1,-3,-9,0.15,-2,-8,0.2,0,4,0.0,0,0,-3,0,6,1.0,7.6200000000000045,0.0,2.5400000000000205,-0.06,-0.4499999999999997,-0.0599999999999999,0.06,0.0799999999999999,0.01,1.4,3.4800000000000004,2022-10-15,0,4,1
UFC 280: Oliveira vs. Makhachev,Volkan Oezdemir,Nikita Krylov,Blue,Light Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Marc Goddard,0,42,81,0.51,108,157,0.69,1,1,1.0,0,0,47,19,7,34.0,187.96,92.99,190.5,Orthodox,4.59,3.92,0.47,0.33,0.55,0.8,0.1,0.57,0,57,121,0.47,171,251,0.68,7,20,0.35,1,0,557,30,9,32.0,190.5,92.99,195.58,Orthodox,4.38,2.47,0.55,0.38,0.44,0.53,1.4,2.29,0,-15,-40,0.04,-63,-94,0.0099999999999998,-6,-19,0.65,-1,0,-510,-11,-2,2.0,-2.539999999999992,0.0,-5.0800000000000125,0.2099999999999999,1.4499999999999995,-0.08,-0.0499999999999999,0.11,0.27,-1.2999999999999998,-1.7200000000000002,2022-10-22,1,7,0
UFC Fight Night: Kattar vs. Allen,Dustin Jacoby,Khalil Rountree Jr.,Blue,Light Heavyweight,0,Men,Decision - Split,3,3.0,300,Herb Dean,0,120,255,0.47,122,257,0.47,0,3,0.0,0,0,5,19,8,35.0,190.5,92.99,193.04,Orthodox,5.53,4.07,0.47,0.25,0.57,0.6,0.0,0.36,0,85,237,0.35,88,241,0.37,0,0,0.0,0,0,0,14,5,34.0,185.42,92.99,193.04,Southpaw,3.84,4.18,0.39,0.0,0.5,0.58,0.1,0.0,0,35,18,0.12,34,16,0.0999999999999999,0,3,0.0,0,0,5,5,3,1.0,5.0800000000000125,0.0,0.0,1.6900000000000004,-0.1099999999999994,0.0799999999999999,0.25,0.0699999999999999,0.02,-0.1,0.36,2022-10-29,2,0,0
UFC 281: Adesanya vs. Pereira,Carlos Ulberg,Nicolae Negumereanu,Red,Light Heavyweight,0,Men,KO/TKO,1,3.0,224,Kevin MacDonald,1,14,23,0.6,14,23,0.61,0,0,0.0,0,0,5,10,1,33.0,193.04,92.99,195.58,Orthodox,7.29,3.59,0.59,0.75,0.52,0.75,0.3,0.95,0,2,14,0.14,2,14,0.14,0,0,0.0,0,0,0,13,2,29.0,182.88,92.99,198.12,Orthodox,3.58,5.56,0.41,0.28,0.39,0.62,0.0,1.02,1,12,9,0.4599999999999999,12,9,0.47,0,0,0.0,0,0,5,-3,-1,4.0,10.159999999999997,0.0,-2.539999999999992,3.71,-1.97,0.18,0.47,0.13,0.13,0.3,-0.07,2022-11-12,0,0,1
UFC 281: Adesanya vs. Pereira,Dominick Reyes,Ryan Spann,Blue,Light Heavyweight,0,Men,KO/TKO,1,3.0,80,Marc Goddard,0,5,12,0.41,5,12,0.42,0,0,0.0,0,0,0,12,4,34.0,193.04,92.99,195.58,Southpaw,4.75,3.77,0.5,0.28,0.48,0.8,0.4,0.36,1,8,17,0.47,8,17,0.47,0,1,0.0,0,0,3,21,9,32.0,195.58,92.99,200.66,Orthodox,3.42,3.91,0.4,0.35,0.45,0.47,1.5,1.29,-1,-3,-5,-0.06,-3,-5,-0.0499999999999999,0,-1,0.0,0,0,-3,-9,-5,2.0,-2.5400000000000205,0.0,-5.079999999999984,1.33,-0.1400000000000001,0.0999999999999999,-0.0699999999999999,0.0299999999999999,0.33,-1.1,-0.93,2022-11-12,0,0,1
UFC Fight Night: Nzechukwu vs. Cutelaba,Kennedy Nzechukwu,Ion Cutelaba,Red,Light Heavyweight,0,Men,KO/TKO,2,3.0,62,Keith Peterson,1,24,42,0.57,24,42,0.57,0,1,0.0,0,0,74,12,5,31.0,195.58,92.99,210.82,Southpaw,5.13,4.9,0.45,0.45,0.5,0.8,0.2,0.6,0,9,26,0.34,30,57,0.53,2,8,0.25,0,0,212,17,10,30.0,185.42,92.99,190.5,Southpaw,4.44,3.43,0.43,0.57,0.47,0.76,0.0,4.17,1,15,16,0.2299999999999999,-6,-15,0.0399999999999999,-2,-7,-0.25,0,0,-138,-5,-5,1.0,10.160000000000023,0.0,20.319999999999993,0.6899999999999995,1.4700000000000002,0.02,-0.1199999999999999,0.03,0.04,0.2,-3.57,2022-11-19,3,0,1
UFC Fight Night: Strickland vs. Imavov,Sean Strickland,Nassourdine Imavov,Red,Light Heavyweight,0,Men,Decision - Unanimous,5,5.0,300,Mark Smith,0,182,405,0.44,194,420,0.46,1,1,1.0,0,0,252,28,6,33.0,185.42,83.91,193.04,Orthodox,5.91,4.33,0.41,0.64,0.62,0.77,0.2,0.85,0,123,269,0.45,131,277,0.47,0,1,0.0,0,0,12,13,4,29.0,190.5,83.91,190.5,Orthodox,4.53,3.26,0.54,0.31,0.61,0.76,1.5,0.87,0,59,136,-0.01,63,143,-0.0099999999999999,1,0,1.0,0,0,240,15,2,4.0,-5.0800000000000125,0.0,2.539999999999992,1.38,1.0700000000000005,-0.13,0.33,0.01,0.01,-1.3,-0.02,2023-01-14,0,0,1
UFC 283: Teixeira vs. Hill,Mauricio Rua,Ihor Potieria,Blue,Light Heavyweight,0,Men,KO/TKO,1,3.0,245,Herb Dean,0,17,31,0.54,21,35,0.6,0,0,0.0,0,0,1,27,14,42.0,185.42,92.99,193.04,Orthodox,3.57,2.79,0.5,0.48,0.54,0.49,0.7,2.01,1,21,41,0.51,27,47,0.57,0,2,0.0,0,0,38,20,5,27.0,190.5,83.91,190.5,Southpaw,5.19,5.01,0.5,0.0,0.51,0.57,0.0,0.0,-1,-4,-10,0.03,-6,-12,0.03,0,-2,0.0,0,0,-37,7,9,15.0,-5.0800000000000125,9.079999999999998,2.539999999999992,-1.6200000000000006,-2.22,0.0,0.48,0.03,-0.0799999999999999,0.7,2.01,2023-01-21,14,0,1
UFC 283: Teixeira vs. Hill,Paul Craig,Johnny Walker,Blue,Light Heavyweight,0,Men,KO/TKO,1,3.0,136,Herb Dean,0,3,8,0.37,3,8,0.38,0,0,0.0,0,0,0,17,7,36.0,190.5,83.91,193.04,Orthodox,2.42,2.86,0.46,0.22,0.45,0.37,1.6,1.76,1,16,20,0.8,17,21,0.81,0,0,0.0,0,0,4,21,8,31.0,198.12,92.99,208.28,Orthodox,3.81,2.83,0.53,1.0,0.44,0.57,0.9,0.46,-1,-13,-12,-0.43,-14,-13,-0.43,0,0,0.0,0,0,-4,-4,-1,5.0,-7.6200000000000045,-9.079999999999998,-15.240000000000007,-1.39,0.0299999999999998,-0.07,-0.78,0.01,-0.1999999999999999,0.7000000000000001,1.3,2023-01-21,2,0,1
UFC Fight Night: Lewis vs. Spivac,Da Woon Jung,Devin Clark,Blue,Light Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Keith Peterson,0,18,52,0.34,43,78,0.55,1,5,0.2,0,0,348,15,5,30.0,193.04,92.99,198.12,Orthodox,3.49,3.89,0.43,0.5,0.51,0.77,0.2,1.9,0,39,70,0.55,96,136,0.71,3,11,0.27,0,0,302,14,9,33.0,182.88,92.99,190.5,Orthodox,3.03,3.24,0.54,0.32,0.44,0.58,0.1,2.17,0,-21,-18,-0.21,-53,-58,-0.1599999999999999,-2,-6,-0.07,0,0,46,1,-4,-3.0,10.159999999999997,0.0,7.6200000000000045,0.4600000000000004,0.6499999999999999,-0.11,0.18,0.07,0.19,0.1,-0.27,2023-02-04,0,1,1
UFC 284: Makhachev vs. Volkanovski,Tyson Pedro,Modestas Bukauskas,Blue,Light Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Steve Perceval,0,45,81,0.55,54,90,0.6,2,3,0.66,0,0,181,10,5,32.0,190.5,92.99,200.66,Orthodox,2.9,2.39,0.59,0.3,0.56,0.5,0.8,0.76,0,44,109,0.4,56,121,0.46,0,0,0.0,0,0,57,15,6,30.0,190.5,92.99,198.12,Switch,3.28,3.87,0.41,0.0,0.5,0.71,0.0,0.0,0,1,-28,0.15,-2,-31,0.1399999999999999,2,3,0.66,0,0,124,-5,-1,2.0,0.0,0.0,2.539999999999992,-0.3799999999999999,-1.48,0.18,0.3,0.06,-0.2099999999999999,0.8,0.76,2023-02-11,0,2,1
UFC Fight Night: Andrade vs. Blanchfield,Ovince Saint Preux,Philipe Lins,Blue,Light Heavyweight,0,Men,KO/TKO,1,3.0,49,Mark Smith,0,1,3,0.33,1,3,0.33,0,0,0.0,0,0,0,27,17,40.0,190.5,92.99,203.2,Southpaw,3.03,3.32,0.47,0.36,0.47,0.67,0.5,1.1,1,18,44,0.4,18,44,0.41,0,0,0.0,0,0,2,18,5,38.0,187.96,92.99,198.12,Orthodox,3.8,3.59,0.49,0.33,0.46,1.0,0.0,1.65,-1,-17,-41,-0.07,-17,-41,-0.0799999999999999,0,0,0.0,0,0,-2,9,12,2.0,2.539999999999992,0.0,5.079999999999984,-0.77,-0.27,-0.02,0.0299999999999999,0.0099999999999999,-0.3299999999999999,0.5,-0.5499999999999998,2023-02-18,0,11,0
UFC Fight Night: Andrade vs. Blanchfield,Jordan Wright,Zac Pauga,Blue,Light Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Mark Smith,0,29,78,0.37,199,261,0.76,0,1,0.0,0,0,13,12,5,32.0,187.96,92.99,195.58,Orthodox,4.1,6.03,0.56,0.45,0.31,1.0,0.4,2.09,0,59,85,0.69,85,114,0.75,0,6,0.0,0,0,520,7,3,36.0,187.96,92.99,193.04,Orthodox,4.46,2.73,0.62,0.07,0.58,1.0,0.0,0.38,0,-30,-7,-0.3199999999999999,114,147,0.01,0,-5,0.0,0,0,-507,5,2,-4.0,0.0,0.0,2.5400000000000205,-0.3600000000000003,3.3000000000000003,-0.0599999999999999,0.38,-0.2699999999999999,0.0,0.4,1.71,2023-02-18,0,0,1
UFC Fight Night: Andrade vs. Blanchfield,William Knight,Marcin Prachnio,Blue,Light Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Chris Tognoni,0,8,33,0.24,8,33,0.24,0,3,0.0,0,0,0,11,5,35.0,177.8,92.99,185.42,Orthodox,2.62,3.3,0.56,0.4,0.35,0.48,0.4,1.78,0,79,144,0.54,79,144,0.55,0,0,0.0,0,0,0,17,7,35.0,190.5,92.99,187.96,Orthodox,5.61,3.3,0.55,0.2,0.54,0.58,0.0,0.17,0,-71,-111,-0.3,-71,-111,-0.31,0,3,0.0,0,0,0,-6,-2,0.0,-12.699999999999989,0.0,-2.5400000000000205,-2.99,0.0,0.01,0.2,-0.19,-0.0999999999999999,0.4,1.61,2023-02-18,0,0,0
UFC Fight Night: Yan vs. Dvalishvili,Vitor Petrino,Anton Turkalj,Red,Light Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Mark Smith,0,39,82,0.47,60,104,0.58,7,9,0.77,1,4,373,11,0,26.0,187.96,92.99,195.58,Orthodox,2.74,2.49,0.45,0.68,0.45,0.71,0.8,3.86,0,33,56,0.58,69,95,0.73,5,15,0.33,0,1,280,8,3,27.0,193.04,92.99,198.12,Orthodox,1.72,2.48,0.53,0.51,0.49,0.16,0.0,6.55,0,6,26,-0.1099999999999999,-9,9,-0.15,2,-6,0.44,1,3,93,3,-3,-1.0,-5.079999999999984,0.0,-2.539999999999992,1.0200000000000002,0.0100000000000002,-0.08,0.17,-0.0399999999999999,0.5499999999999999,0.8,-2.69,2023-03-11,0,0,1
UFC Fight Night: Holloway vs. Allen,Zak Cummings,Ed Herman,Red,Light Heavyweight,0,Men,KO/TKO,3,3.0,253,Dwayne Bess,3,100,175,0.57,114,189,0.6,0,0,0.0,0,0,198,25,7,39.0,182.88,92.99,190.5,Southpaw,2.96,2.91,0.35,0.28,0.55,0.66,0.6,0.62,0,54,117,0.46,71,141,0.5,0,1,0.0,0,0,0,27,16,43.0,185.42,92.99,195.58,Orthodox,3.31,3.71,0.48,0.47,0.42,0.59,1.0,1.96,3,46,58,0.1099999999999999,43,48,0.0999999999999999,0,-1,0.0,0,0,198,-2,-9,-4.0,-2.539999999999992,0.0,-5.0800000000000125,-0.3500000000000001,-0.7999999999999998,-0.13,-0.1899999999999999,0.13,0.07,-0.4,-1.34,2023-04-15,2,0,0
UFC Fight Night: Holloway vs. Allen,Tanner Boser,Ion Cutelaba,Blue,Light Heavyweight,0,Men,KO/TKO,1,3.0,125,Keith Peterson,0,5,16,0.31,5,16,0.31,0,0,0.0,0,0,0,21,10,32.0,187.96,92.99,190.5,Orthodox,4.7,2.75,0.52,0.0,0.58,0.63,0.0,0.0,0,30,40,0.75,30,40,0.75,1,1,1.0,0,0,17,17,10,30.0,185.42,92.99,190.5,Southpaw,4.44,3.43,0.43,0.57,0.47,0.76,0.0,4.17,0,-25,-24,-0.44,-25,-24,-0.44,-1,-1,-1.0,0,0,-17,4,0,2.0,2.5400000000000205,0.0,0.0,0.2599999999999998,-0.6800000000000002,0.09,-0.57,0.1099999999999999,-0.13,0.0,-4.17,2023-04-15,3,0,1
UFC Fight Night: Holloway vs. Allen,Dustin Jacoby,Azamat Murzakanov,Blue,Light Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Nick Berens,0,64,131,0.48,96,167,0.57,1,6,0.16,0,0,186,19,8,35.0,190.5,92.99,193.04,Orthodox,5.53,4.07,0.47,0.25,0.57,0.6,0.0,0.36,1,67,127,0.52,70,130,0.54,1,5,0.2,0,0,16,13,0,34.0,177.8,92.99,180.34,Southpaw,4.57,3.12,0.57,0.16,0.57,0.83,0.0,0.75,-1,-3,4,-0.04,26,37,0.0299999999999999,0,1,-0.04,0,0,170,6,8,1.0,12.699999999999989,0.0,12.699999999999989,0.96,0.9500000000000002,-0.0999999999999999,0.09,0.0,-0.2299999999999999,0.0,-0.39,2023-04-15,0,0,0
