event_name,r_fighter,b_fighter,winner,weight_class,is_title_bout,gender,method,finish_round,total_rounds,time_sec,referee,r_kd,r_sig_str,r_sig_str_att,r_sig_str_acc,r_str,r_str_att,r_str_acc,r_td,r_td_att,r_td_acc,r_sub_att,r_rev,r_ctrl_sec,r_wins_total,r_losses_total,r_age,r_height,r_weight,r_reach,r_stance,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,r_sub_avg,r_td_avg,b_kd,b_sig_str,b_sig_str_att,b_sig_str_acc,b_str,b_str_att,b_str_acc,b_td,b_td_att,b_td_acc,b_sub_att,b_rev,b_ctrl_sec,b_wins_total,b_losses_total,b_age,b_height,b_weight,b_reach,b_stance,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,b_sub_avg,b_td_avg,kd_diff,sig_str_diff,sig_str_att_diff,sig_str_acc_diff,str_diff,str_att_diff,str_acc_diff,td_diff,td_att_diff,td_acc_diff,sub_att_diff,rev_diff,ctrl_sec_diff,wins_total_diff,losses_total_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff,date,r_edge_count,b_edge_count,success
UFC Fight Night: Sandhagen vs. Song,Joe Pyfer,Alen Amedovski,Red,Middleweight,0,Men,KO/TKO,1,3.0,235,Chris Tognoni,1,14,45,0.31,14,45,0.31,0,0,0.0,0,0,3,12,3,27.0,187.96,83.91,190.5,Orthodox,3.66,3.58,0.4,0.41,0.51,0.5,0.9,1.49,0,11,30,0.36,11,30,0.37,0,0,0.0,0,0,0,8,4,35.0,177.8,83.91,187.96,Orthodox,0.99,3.85,0.3,0.0,0.46,0.0,0.0,0.0,1,3,15,-0.0499999999999999,3,15,-0.06,0,0,0.0,0,0,3,4,-1,-8.0,10.159999999999997,0.0,2.539999999999992,2.67,-0.27,0.1,0.41,0.0499999999999999,0.5,0.9,1.49,2022-09-17,0,0,1
UFC Fight Night: Dern vs. Yan,Krzysztof Jotko,Brendan Allen,Blue,Middleweight,0,Men,Submission,1,3.0,257,Kerry Hatley,0,3,6,0.5,21,26,0.81,0,0,0.0,0,0,93,24,6,34.0,185.42,83.91,195.58,Southpaw,2.98,2.23,0.42,0.39,0.57,0.82,0.1,1.33,0,3,6,0.5,12,16,0.75,1,1,1.0,1,1,144,23,5,28.0,187.96,83.91,190.5,Orthodox,3.87,3.6,0.54,0.47,0.46,0.58,1.7,1.36,0,0,0,0.0,9,10,0.06,-1,-1,-1.0,-1,-1,-51,1,1,6.0,-2.5400000000000205,0.0,5.0800000000000125,-0.8900000000000001,-1.37,-0.12,-0.0799999999999999,0.1099999999999999,0.24,-1.6,-0.03,2022-10-01,0,7,1
UFC Fight Night: Grasso vs. Araujo,Jordan Wright,Dusko Todorovic,Blue,Middleweight,0,Men,KO/TKO,2,3.0,192,Chris Tognoni,0,25,41,0.6,66,83,0.8,3,5,0.6,1,0,303,12,5,32.0,187.96,92.99,195.58,Orthodox,4.1,6.03,0.56,0.45,0.31,1.0,0.4,2.09,0,61,80,0.76,107,132,0.81,0,4,0.0,0,0,71,12,4,29.0,185.42,83.91,187.96,Orthodox,5.54,4.55,0.57,0.12,0.46,0.45,0.0,0.96,0,-36,-39,-0.16,-41,-49,-0.01,3,1,0.6,1,0,232,0,1,3.0,2.5400000000000205,9.079999999999998,7.6200000000000045,-1.4400000000000004,1.4800000000000004,-0.0099999999999998,0.33,-0.15,0.55,0.4,1.13,2022-10-15,0,0,1
UFC Fight Night: Grasso vs. Araujo,Nick Maximov,Jacob Malkoun,Blue,Middleweight,0,Men,Decision - Unanimous,3,3.0,300,Mark Smith,0,34,102,0.33,56,124,0.45,0,0,0.0,0,0,4,8,2,26.0,182.88,83.91,193.04,Southpaw,1.93,2.64,0.45,0.45,0.46,0.35,0.2,4.16,0,83,164,0.5,129,214,0.6,9,13,0.69,0,0,457,7,3,28.0,175.26,83.91,185.42,Orthodox,3.89,2.49,0.56,0.44,0.5,0.0,0.5,7.2,0,-49,-62,-0.1699999999999999,-73,-90,-0.1499999999999999,-9,-13,-0.69,0,0,-453,1,-1,-2.0,7.6200000000000045,0.0,7.6200000000000045,-1.96,0.1499999999999999,-0.11,0.01,-0.0399999999999999,0.35,-0.3,-3.04,2022-10-15,0,0,0
UFC 280: Oliveira vs. Makhachev,Makhmud Muradov,Caio Borralho,Blue,Middleweight,0,Men,Decision - Unanimous,3,3.0,300,Daniel Movahedi,0,14,35,0.4,76,103,0.74,2,2,1.0,0,1,284,26,8,34.0,187.96,83.91,190.5,Orthodox,4.21,2.57,0.43,0.66,0.61,0.77,0.2,3.03,0,19,32,0.59,57,77,0.74,1,2,0.5,2,3,332,15,1,31.0,177.8,83.91,190.5,Southpaw,2.73,1.98,0.58,0.63,0.6,0.57,0.5,2.16,0,-5,3,-0.1899999999999999,19,26,0.0,1,0,0.5,-2,-2,-48,11,7,3.0,10.159999999999997,0.0,0.0,1.48,0.5899999999999999,-0.1499999999999999,0.03,0.01,0.2,-0.3,0.8699999999999997,2022-10-22,0,0,1
UFC 280: Oliveira vs. Makhachev,Armen Petrosyan,AJ Dobson,Red,Middleweight,0,Men,Decision - Unanimous,3,3.0,300,Marc Goddard,0,118,246,0.47,118,246,0.48,0,1,0.0,0,0,0,9,3,33.0,190.5,83.91,180.34,Orthodox,5.69,2.9,0.52,0.33,0.56,0.31,0.0,0.22,0,58,161,0.36,64,168,0.38,3,3,1.0,0,0,49,7,3,32.0,185.42,83.91,193.04,Orthodox,4.29,5.31,0.46,0.75,0.46,0.65,0.3,1.67,0,60,85,0.1099999999999999,54,78,0.0999999999999999,-3,-2,-1.0,0,0,-49,2,0,1.0,5.0800000000000125,0.0,-12.699999999999989,1.4000000000000004,-2.4099999999999997,0.06,-0.42,0.1,-0.34,-0.3,-1.45,2022-10-22,0,0,1
UFC Fight Night: Kattar vs. Allen,Phil Hawes,Roman Dolidze,Blue,Middleweight,0,Men,KO/TKO,1,3.0,249,Dan Miragliotta,0,11,26,0.42,15,31,0.48,1,1,1.0,0,0,46,12,6,35.0,182.88,83.91,195.58,Orthodox,5.33,3.72,0.59,0.34,0.55,0.9,0.2,2.11,1,18,42,0.42,29,57,0.51,0,0,0.0,1,0,2,12,3,35.0,187.96,83.91,193.04,Orthodox,2.62,3.36,0.39,0.4,0.51,0.33,1.3,1.3,-1,-7,-16,0.0,-14,-26,-0.03,1,1,1.0,-1,0,44,0,3,0.0,-5.0800000000000125,0.0,2.5400000000000205,2.71,0.3600000000000003,0.1999999999999999,-0.06,0.04,0.5700000000000001,-1.1,0.8099999999999998,2022-10-29,0,0,0
UFC Fight Night: Kattar vs. Allen,Josh Fremd,Tresean Gore,Blue,Middleweight,0,Men,Submission,2,3.0,49,Chris Tognoni,0,24,54,0.44,27,57,0.47,0,1,0.0,0,0,39,11,5,30.0,193.04,83.91,193.04,Orthodox,2.93,2.63,0.43,0.25,0.47,0.31,1.4,0.84,0,10,20,0.5,14,25,0.56,3,4,0.75,1,0,166,5,2,29.0,182.88,83.91,190.5,Switch,3.04,6.13,0.53,0.71,0.47,0.81,1.2,3.04,0,14,34,-0.06,13,32,-0.09,-3,-3,-0.75,-1,0,-127,6,3,1.0,10.159999999999997,0.0,2.539999999999992,-0.1099999999999998,-3.5,-0.1,-0.4599999999999999,0.0,-0.5,0.1999999999999999,-2.2,2022-10-29,0,0,0
UFC Fight Night: Kattar vs. Allen,Joseph Holmes,JunYong Park,Blue,Middleweight,0,Men,Submission,2,3.0,184,Chris Tognoni,0,20,40,0.5,21,42,0.5,0,0,0.0,0,1,39,8,4,28.0,193.04,83.91,203.2,Orthodox,2.88,3.08,0.53,0.4,0.54,0.5,0.8,1.49,0,18,33,0.54,48,76,0.63,2,4,0.5,2,0,277,17,6,33.0,177.8,83.91,185.42,Orthodox,4.53,3.3,0.5,0.5,0.53,0.57,1.1,1.83,0,2,7,-0.04,-27,-34,-0.13,-2,-4,-0.5,-2,1,-238,-9,-2,-5.0,15.23999999999998,0.0,17.78,-1.6500000000000004,-0.2199999999999997,0.03,-0.0999999999999999,0.01,-0.0699999999999999,-0.3,-0.3400000000000001,2022-10-29,0,0,1
UFC 281: Adesanya vs. Pereira,Andre Petroski,Wellington Turman,Red,Middleweight,0,Men,Decision - Unanimous,3,3.0,300,Keith Peterson,0,42,96,0.43,58,119,0.49,8,11,0.72,2,0,479,10,3,32.0,182.88,83.91,185.42,Switch,3.61,3.03,0.51,0.54,0.51,0.71,2.5,4.48,0,41,86,0.47,71,118,0.6,1,3,0.33,1,0,100,18,8,27.0,182.88,77.11,182.88,Orthodox,3.23,4.17,0.51,0.2,0.45,0.42,0.8,1.55,0,1,10,-0.0399999999999999,-13,1,-0.1099999999999999,7,8,0.3899999999999999,1,0,379,-8,-5,5.0,0.0,6.799999999999997,2.539999999999992,0.3799999999999999,-1.14,0.0,0.34,0.06,0.29,1.7,2.9300000000000006,2022-11-12,0,0,1
UFC Fight Night: Thompson vs. Holland,Jack Hermansson,Roman Dolidze,Blue,Middleweight,0,Men,KO/TKO,2,3.0,246,Marc Goddard,0,47,79,0.59,48,80,0.6,2,3,0.66,0,0,112,24,8,35.0,185.42,83.91,195.58,Orthodox,5.09,3.69,0.44,0.3,0.56,0.8,0.4,1.53,0,25,54,0.46,39,73,0.53,0,0,0.0,3,0,30,12,3,35.0,187.96,83.91,193.04,Orthodox,2.62,3.36,0.39,0.4,0.51,0.33,1.3,1.3,0,22,25,0.1299999999999999,9,7,0.0699999999999999,2,3,0.66,-3,0,82,12,5,0.0,-2.5400000000000205,0.0,2.5400000000000205,2.47,0.33,0.0499999999999999,-0.1,0.05,0.47,-0.9,0.2299999999999999,2022-12-03,0,2,0
UFC Fight Night: Thompson vs. Holland,Eryk Anders,Kyle Daukaus,Red,Middleweight,0,Men,KO/TKO,2,3.0,165,Keith Peterson,1,49,94,0.52,97,159,0.61,1,1,1.0,0,0,146,16,8,36.0,185.42,83.91,190.5,Southpaw,3.41,4.17,0.47,0.26,0.5,0.79,0.1,1.79,0,37,79,0.46,38,83,0.46,0,8,0.0,0,0,44,11,4,31.0,190.5,83.91,193.04,Southpaw,3.22,2.94,0.52,0.25,0.42,0.82,1.9,2.12,1,12,15,0.06,59,76,0.1499999999999999,1,-7,1.0,0,0,102,5,4,5.0,-5.0800000000000125,0.0,-2.539999999999992,0.1899999999999999,1.23,-0.05,0.01,0.08,-0.0299999999999999,-1.7999999999999998,-0.33,2022-12-03,0,0,1
UFC 282: Blachowicz vs. Ankalaev,Chris Curtis,Joaquin Buckley,Red,Middleweight,0,Men,KO/TKO,2,3.0,169,Jason Herzog,1,36,87,0.41,36,87,0.41,0,0,0.0,0,0,6,31,10,36.0,177.8,83.91,190.5,Orthodox,5.96,6.58,0.51,0.0,0.53,0.92,0.0,0.0,0,50,163,0.3,50,163,0.31,0,0,0.0,0,0,0,17,6,29.0,177.8,77.11,193.04,Southpaw,3.87,3.31,0.33,0.36,0.57,0.65,0.0,1.51,1,-14,-76,0.1099999999999999,-14,-76,0.0999999999999999,0,0,0.0,0,0,6,14,4,7.0,0.0,6.799999999999997,-2.539999999999992,2.09,3.27,0.18,-0.36,-0.0399999999999999,0.27,0.0,-1.51,2022-12-10,0,0,0
UFC 282: Blachowicz vs. Ankalaev,Edmen Shahbazyan,Dalcha Lungiambula,Red,Middleweight,0,Men,KO/TKO,2,3.0,281,Chris Tognoni,0,54,107,0.5,60,113,0.53,0,0,0.0,0,0,68,13,4,26.0,187.96,83.91,190.5,Orthodox,3.6,4.09,0.52,0.38,0.45,0.63,0.6,2.24,0,23,48,0.47,26,51,0.51,0,4,0.0,0,0,15,11,6,36.0,172.72,83.91,193.04,Orthodox,3.07,3.93,0.45,0.45,0.52,0.77,0.0,2.14,0,31,59,0.03,34,62,0.02,0,-4,0.0,0,0,53,2,-2,-10.0,15.240000000000007,0.0,-2.539999999999992,0.5300000000000002,0.1599999999999997,0.07,-0.07,-0.07,-0.14,0.6,0.1,2022-12-10,0,0,0
UFC 282: Blachowicz vs. Ankalaev,Darren Till,Dricus Du Plessis,Blue,Middleweight,0,Men,Submission,3,3.0,163,Mark Smith,0,35,70,0.5,58,94,0.62,1,1,1.0,0,1,23,18,5,31.0,182.88,83.91,187.96,Southpaw,2.3,3.31,0.46,0.46,0.56,0.69,0.0,0.55,0,86,147,0.58,117,197,0.59,6,6,1.0,3,0,333,21,2,30.0,185.42,83.91,193.04,Switch,6.49,4.77,0.5,0.51,0.55,0.4,0.8,3.0,0,-51,-77,-0.0799999999999999,-59,-103,0.03,-5,-5,0.0,-3,1,-310,-3,3,1.0,-2.539999999999992,0.0,-5.079999999999984,-4.19,-1.4599999999999995,-0.0399999999999999,-0.0499999999999999,0.01,0.2899999999999999,-0.8,-2.45,2022-12-10,0,0,1
UFC Fight Night: Cannonier vs. Strickland,Cody Brundage,Michal Oleksiejczuk,Blue,Middleweight,0,Men,KO/TKO,1,3.0,196,Mark Smith,0,0,2,0.0,1,3,0.33,3,3,1.0,0,0,113,10,5,29.0,182.88,83.91,182.88,Orthodox,1.8,2.51,0.55,0.52,0.43,0.73,1.1,2.69,0,15,29,0.51,25,40,0.62,0,0,0.0,0,1,72,19,7,29.0,182.88,83.91,187.96,Southpaw,5.06,4.26,0.5,0.44,0.61,0.48,0.0,0.75,0,-15,-27,-0.51,-24,-37,-0.29,3,3,1.0,0,-1,41,-9,-2,0.0,0.0,0.0,-5.0800000000000125,-3.26,-1.75,0.05,0.08,-0.18,0.25,1.1,1.94,2022-12-17,0,0,1
UFC Fight Night: Cannonier vs. Strickland,Jared Cannonier,Sean Strickland,Red,Middleweight,0,Men,Decision - Split,5,5.0,300,Herb Dean,0,141,310,0.45,141,310,0.45,0,0,0.0,0,0,0,17,6,40.0,180.34,83.91,195.58,Switch,4.68,4.13,0.52,0.42,0.59,0.63,0.0,0.44,0,152,400,0.38,157,410,0.38,1,1,1.0,0,0,48,28,6,33.0,185.42,83.91,193.04,Orthodox,5.91,4.33,0.41,0.64,0.62,0.77,0.2,0.85,0,-11,-90,0.07,-16,-100,0.07,-1,-1,-1.0,0,0,-48,-11,0,7.0,-5.079999999999984,0.0,2.5400000000000205,-1.2300000000000004,-0.2000000000000001,0.11,-0.22,-0.03,-0.14,-0.2,-0.41,2022-12-17,0,2,0
UFC Fight Night: Strickland vs. Imavov,Punahele Soriano,Roman Kopylov,Blue,Middleweight,0,Men,KO/TKO,2,3.0,199,Kerry Hatley,0,39,107,0.36,39,107,0.36,0,3,0.0,0,0,6,9,4,31.0,180.34,83.91,182.88,Southpaw,3.96,4.55,0.45,0.4,0.48,0.33,0.0,0.79,0,82,128,0.64,82,128,0.64,1,1,1.0,0,0,10,12,3,32.0,182.88,83.91,190.5,Southpaw,4.66,4.1,0.54,0.5,0.6,0.87,0.0,0.42,0,-43,-21,-0.28,-43,-21,-0.28,-1,2,-1.0,0,0,-4,-3,1,-1.0,-2.539999999999992,0.0,-7.6200000000000045,-0.7000000000000002,0.4500000000000002,-0.09,-0.0999999999999999,-0.12,-0.54,0.0,0.37,2023-01-14,0,0,0
UFC Fight Night: Strickland vs. Imavov,Claudio Ribeiro,Abdul Razak Alhassan,Blue,Middleweight,0,Men,KO/TKO,2,3.0,28,Mark Smith,0,19,31,0.61,42,54,0.78,0,0,0.0,0,0,16,11,5,31.0,185.42,83.91,195.58,Orthodox,3.59,4.9,0.51,0.5,0.3,0.66,0.0,0.56,1,17,28,0.6,30,41,0.73,0,2,0.0,0,0,188,12,6,38.0,177.8,83.91,185.42,Orthodox,3.37,3.99,0.48,0.38,0.55,0.5,0.2,0.89,-1,2,3,0.01,12,13,0.05,0,-2,0.0,0,0,-172,-1,-1,-7.0,7.619999999999976,0.0,10.160000000000023,0.2199999999999997,0.91,0.03,0.12,-0.25,0.16,-0.2,-0.3299999999999999,2023-01-14,0,0,1
UFC 283: Teixeira vs. Hill,Gregory Rodrigues,Brunno Ferreira,Blue,Middleweight,0,Men,KO/TKO,1,3.0,253,Fernando Portella,0,21,41,0.51,21,41,0.51,0,0,0.0,0,0,10,15,5,32.0,190.5,83.91,190.5,Orthodox,6.08,5.3,0.55,0.45,0.51,1.0,0.5,2.46,1,22,45,0.48,23,46,0.5,0,2,0.0,0,0,1,11,1,31.0,177.8,83.91,182.88,Orthodox,5.0,4.17,0.5,0.16,0.48,0.66,0.0,1.25,-1,-1,-4,0.03,-2,-5,0.01,0,-2,0.0,0,0,9,4,4,1.0,12.699999999999989,0.0,7.6200000000000045,1.08,1.13,0.05,0.29,0.03,0.3399999999999999,0.5,1.21,2023-01-21,0,0,1
UFC Fight Night: Lewis vs. Spivac,JunYong Park,Denis Tiuliulin,Red,Middleweight,0,Men,Submission,1,3.0,245,Mark Smith,0,25,38,0.65,38,52,0.73,1,3,0.33,1,0,178,17,6,33.0,177.8,83.91,185.42,Orthodox,4.53,3.3,0.5,0.5,0.53,0.57,1.1,1.83,0,8,22,0.36,8,22,0.36,0,0,0.0,0,0,0,10,9,35.0,185.42,83.91,195.58,Orthodox,4.5,6.15,0.41,0.0,0.36,0.73,0.0,0.0,0,17,16,0.29,30,30,0.37,1,3,0.33,1,0,178,7,-3,-2.0,-7.619999999999976,0.0,-10.160000000000023,0.0300000000000002,-2.8500000000000005,0.09,0.5,0.17,-0.16,1.1,1.83,2023-02-04,0,0,1
UFC Fight Night: Muniz vs. Allen,Andre Muniz,Brendan Allen,Blue,Middleweight,0,Men,Submission,3,3.0,265,Jason Herzog,0,43,112,0.38,45,114,0.39,0,3,0.0,0,0,15,24,6,34.0,185.42,83.91,198.12,Southpaw,1.97,1.99,0.5,0.5,0.54,0.35,1.2,4.23,0,42,102,0.41,64,129,0.5,1,1,1.0,2,0,252,23,5,28.0,187.96,83.91,190.5,Orthodox,3.87,3.6,0.54,0.47,0.46,0.58,1.7,1.36,0,1,10,-0.0299999999999999,-19,-15,-0.1099999999999999,-1,2,-1.0,-2,0,-237,1,1,6.0,-2.5400000000000205,0.0,7.6200000000000045,-1.9,-1.61,-0.04,0.03,0.08,-0.2299999999999999,-0.5,2.87,2023-02-25,0,0,1
UFC 285: Jones vs. Gane,Julian Marquez,Marc-Andre Barriault,Blue,Middleweight,0,Men,KO/TKO,2,3.0,252,Mark Smith,0,82,171,0.47,83,172,0.48,0,1,0.0,0,0,0,9,4,33.0,187.96,83.91,182.88,Orthodox,4.86,4.99,0.44,0.0,0.51,0.53,2.6,0.0,0,109,222,0.49,127,246,0.52,0,0,0.0,0,0,89,16,7,34.0,185.42,83.91,187.96,Orthodox,6.19,5.67,0.47,0.25,0.52,0.67,0.1,0.22,0,-27,-51,-0.02,-44,-74,-0.04,0,1,0.0,0,0,-89,-7,-3,-1.0,2.5400000000000205,0.0,-5.0800000000000125,-1.33,-0.6799999999999997,-0.0299999999999999,-0.25,-0.01,-0.14,2.5,-0.22,2023-03-04,0,0,1
UFC 285: Jones vs. Gane,Derek Brunson,Dricus Du Plessis,Blue,Middleweight,0,Men,KO/TKO,2,3.0,299,Herb Dean,0,37,84,0.44,43,90,0.48,1,2,0.5,1,1,150,23,9,40.0,185.42,83.91,195.58,Southpaw,3.51,3.05,0.47,0.33,0.51,0.85,0.6,3.14,1,71,115,0.61,84,132,0.64,1,2,0.5,1,0,85,21,2,30.0,185.42,83.91,193.04,Switch,6.49,4.77,0.5,0.51,0.55,0.4,0.8,3.0,-1,-34,-31,-0.1699999999999999,-41,-42,-0.16,0,0,0.0,0,1,65,2,7,10.0,0.0,0.0,2.5400000000000205,-2.9800000000000004,-1.7199999999999998,-0.03,-0.18,-0.04,0.4499999999999999,-0.2,0.1400000000000001,2023-03-04,10,0,1
UFC 285: Jones vs. Gane,Bo Nickal,Jamie Pickett,Red,Middleweight,0,Men,Submission,1,3.0,174,Keith Peterson,0,1,4,0.25,3,6,0.5,1,4,0.25,2,0,150,5,0,28.0,185.42,83.91,193.04,Southpaw,2.76,0.55,0.62,0.5,0.75,0.0,13.8,11.04,0,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,13,11,35.0,187.96,83.91,203.2,Orthodox,2.65,3.62,0.47,0.4,0.5,0.67,0.1,1.26,0,0,2,-0.25,2,4,0.0,1,4,0.25,2,0,150,-8,-11,-7.0,-2.5400000000000205,0.0,-10.159999999999997,0.1099999999999998,-3.0700000000000003,0.15,0.0999999999999999,0.25,-0.67,13.7,9.78,2023-03-04,0,0,0
UFC Fight Night: Yan vs. Dvalishvili,Sedriques Dumas,Josh Fremd,Blue,Middleweight,0,Men,Submission,2,3.0,180,Chris Tognoni,0,20,44,0.45,23,47,0.49,0,1,0.0,0,1,7,9,1,28.0,187.96,83.91,200.66,Orthodox,1.88,2.01,0.49,0.5,0.56,0.4,0.4,0.77,0,33,61,0.54,48,78,0.62,2,2,1.0,2,1,267,11,5,30.0,193.04,83.91,193.04,Orthodox,2.93,2.63,0.43,0.25,0.47,0.31,1.4,0.84,0,-13,-17,-0.09,-25,-31,-0.13,-2,-1,-1.0,-2,0,-260,-2,-4,-2.0,-5.079999999999984,0.0,7.6200000000000045,-1.0500000000000005,-0.6200000000000001,0.06,0.25,0.09,0.09,-1.0,-0.0699999999999999,2023-03-11,0,0,0
UFC 286: Edwards vs. Usman 3,Christian Leroy Duncan,Dusko Todorovic,Red,Middleweight,0,Men,KO/TKO,1,3.0,112,Lukasz Bosacki,0,9,14,0.64,14,19,0.74,0,0,0.0,0,0,38,10,1,28.0,187.96,83.91,200.66,Switch,5.96,3.82,0.62,0.14,0.5,0.5,0.0,0.45,0,4,6,0.66,6,8,0.75,0,0,0.0,0,0,0,12,4,29.0,185.42,83.91,187.96,Orthodox,5.54,4.55,0.57,0.12,0.46,0.45,0.0,0.96,0,5,8,-0.02,8,11,-0.01,0,0,0.0,0,0,38,-2,-3,-1.0,2.5400000000000205,0.0,12.699999999999989,0.4199999999999999,-0.73,0.05,0.02,0.0399999999999999,0.0499999999999999,0.0,-0.51,2023-03-18,0,0,0
UFC 286: Edwards vs. Usman 3,Marvin Vettori,Roman Dolidze,Red,Middleweight,0,Men,Decision - Unanimous,3,3.0,300,Marc Goddard,0,106,218,0.48,106,218,0.49,0,0,0.0,0,0,0,19,7,30.0,182.88,83.91,187.96,Southpaw,4.56,4.24,0.45,0.45,0.56,0.69,0.5,1.66,0,71,192,0.36,71,192,0.37,0,1,0.0,0,0,14,12,3,35.0,187.96,83.91,193.04,Orthodox,2.62,3.36,0.39,0.4,0.51,0.33,1.3,1.3,0,35,26,0.12,35,26,0.12,0,-1,0.0,0,0,-14,7,4,-5.0,-5.0800000000000125,0.0,-5.079999999999984,1.9399999999999995,0.8800000000000003,0.06,0.0499999999999999,0.05,0.3599999999999999,-0.8,0.3599999999999999,2023-03-18,0,2,1
UFC Fight Night: Vera vs. Sandhagen,Chidi Njokuani,Albert Duraev,Blue,Middleweight,0,Men,Decision - Split,3,3.0,300,Kerry Hatley,0,40,99,0.4,44,104,0.42,0,0,0.0,0,0,0,22,10,35.0,190.5,77.11,203.2,Orthodox,4.04,3.19,0.6,0.0,0.53,0.67,0.3,0.0,0,45,123,0.36,68,159,0.43,2,3,0.66,0,0,242,16,5,35.0,180.34,83.91,190.5,Orthodox,2.99,3.01,0.4,0.29,0.59,0.66,0.6,1.97,0,-5,-24,0.04,-24,-55,-0.01,-2,-3,-0.66,0,0,-242,6,5,0.0,10.159999999999997,-6.799999999999997,12.699999999999989,1.0499999999999998,0.1800000000000001,0.1999999999999999,-0.29,-0.0599999999999999,0.01,-0.3,-1.97,2023-03-25,0,0,1
UFC 287: Pereira vs. Adesanya 2,Gerald Meerschaert,Joe Pyfer,Blue,Middleweight,0,Men,KO/TKO,1,3.0,195,Marc Goddard,0,10,21,0.47,10,21,0.48,0,0,0.0,0,0,0,36,17,36.0,185.42,83.91,195.58,Southpaw,3.18,3.37,0.45,0.38,0.53,0.34,1.6,2.17,0,14,24,0.58,14,24,0.58,0,0,0.0,0,0,16,12,3,27.0,187.96,83.91,190.5,Orthodox,3.66,3.58,0.4,0.41,0.51,0.5,0.9,1.49,0,-4,-3,-0.1099999999999999,-4,-3,-0.0999999999999999,0,0,0.0,0,0,-16,24,14,9.0,-2.5400000000000205,0.0,5.0800000000000125,-0.48,-0.2099999999999999,0.0499999999999999,-0.0299999999999999,0.02,-0.1599999999999999,0.7000000000000001,0.6799999999999999,2023-04-08,0,2,0
UFC 287: Pereira vs. Adesanya 2,Chris Curtis,Kelvin Gastelum,Blue,Middleweight,0,Men,Decision - Unanimous,3,3.0,300,Marc Goddard,0,70,201,0.34,80,216,0.37,0,0,0.0,0,0,1,31,10,36.0,177.8,83.91,190.5,Orthodox,5.96,6.58,0.51,0.0,0.53,0.92,0.0,0.0,0,83,188,0.44,88,195,0.45,0,3,0.0,0,0,81,18,9,32.0,175.26,77.11,180.34,Southpaw,3.55,3.23,0.41,0.3,0.58,0.59,0.1,0.96,0,-13,13,-0.0999999999999999,-8,21,-0.08,0,-3,0.0,0,0,-80,13,1,4.0,2.5400000000000205,6.799999999999997,10.159999999999997,2.41,3.35,0.1,-0.3,-0.0499999999999999,0.33,-0.1,-0.96,2023-04-08,0,2,1
UFC Fight Night: Pavlovich vs. Blaydes,Brad Tavares,Bruno Silva,Blue,Middleweight,0,Men,KO/TKO,1,3.0,215,Mark Smith,0,15,64,0.23,15,65,0.23,0,0,0.0,0,0,0,20,10,36.0,185.42,83.91,187.96,Orthodox,3.38,3.15,0.43,0.26,0.55,0.81,0.0,0.78,1,23,51,0.45,24,52,0.46,0,0,0.0,0,0,2,23,10,34.0,182.88,83.91,187.96,Orthodox,4.43,5.33,0.51,0.27,0.43,0.73,0.0,1.09,-1,-8,13,-0.22,-9,13,-0.23,0,0,0.0,0,0,-2,-3,0,2.0,2.539999999999992,0.0,0.0,-1.0499999999999998,-2.18,-0.08,-0.01,0.12,0.08,0.0,-0.31,2023-04-22,13,0,0
UFC Fight Night: Song vs. Simon,Caio Borralho,Michal Oleksiejczuk,Red,Middleweight,0,Men,Submission,2,3.0,169,Jason Herzog,0,34,55,0.61,52,74,0.7,3,6,0.5,1,0,159,15,1,31.0,177.8,83.91,190.5,Southpaw,2.73,1.98,0.58,0.63,0.6,0.57,0.5,2.16,0,30,65,0.46,30,65,0.46,0,1,0.0,0,0,13,19,7,29.0,182.88,83.91,187.96,Southpaw,5.06,4.26,0.5,0.44,0.61,0.48,0.0,0.75,0,4,-10,0.1499999999999999,22,9,0.2399999999999999,3,5,0.5,1,0,146,-4,-6,2.0,-5.079999999999984,0.0,2.539999999999992,-2.3299999999999996,-2.28,0.0799999999999999,0.19,-0.01,0.0899999999999999,0.5,1.41,2023-04-29,0,0,1
UFC Fight Night: Song vs. Simon,Rodolfo Vieira,Cody Brundage,Red,Middleweight,0,Men,Submission,2,3.0,88,Mark Smith,0,10,15,0.66,30,37,0.81,1,7,0.14,2,0,259,10,2,34.0,182.88,83.91,185.42,Orthodox,3.19,4.6,0.54,0.3,0.49,1.0,1.6,4.18,1,20,29,0.68,41,51,0.8,0,0,0.0,1,0,64,10,5,29.0,182.88,83.91,182.88,Orthodox,1.8,2.51,0.55,0.52,0.43,0.73,1.1,2.69,-1,-10,-14,-0.02,-11,-14,0.01,1,7,0.14,1,0,195,0,-3,5.0,0.0,0.0,2.539999999999992,1.39,2.09,-0.01,-0.22,0.06,0.27,0.5,1.4899999999999998,2023-04-29,0,0,1
