event_name,r_fighter,b_fighter,winner,weight_class,is_title_bout,gender,method,finish_round,total_rounds,time_sec,referee,r_kd,r_sig_str,r_sig_str_att,r_sig_str_acc,r_str,r_str_att,r_str_acc,r_td,r_td_att,r_td_acc,r_sub_att,r_rev,r_ctrl_sec,r_wins_total,r_losses_total,r_age,r_height,r_weight,r_reach,r_stance,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,r_sub_avg,r_td_avg,b_kd,b_sig_str,b_sig_str_att,b_sig_str_acc,b_str,b_str_att,b_str_acc,b_td,b_td_att,b_td_acc,b_sub_att,b_rev,b_ctrl_sec,b_wins_total,b_losses_total,b_age,b_height,b_weight,b_reach,b_stance,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,b_sub_avg,b_td_avg,kd_diff,sig_str_diff,sig_str_att_diff,sig_str_acc_diff,str_diff,str_att_diff,str_acc_diff,td_diff,td_att_diff,td_acc_diff,sub_att_diff,rev_diff,ctrl_sec_diff,wins_total_diff,losses_total_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff,date,r_edge_count,b_edge_count,success
UFC 266: Volkanovski vs. Ortega,Shamil Abdurakhimov,Chris Daukaus,Blue,Heavyweight,0,Men,KO/TKO,2,3.0,83,Mark Smith,0,23,63,0.36,23,63,0.37,0,0,0.0,0,0,0,20,8,42.0,190.5,106.59,193.04,Orthodox,2.41,3.02,0.44,0.23,0.55,0.45,0.1,1.01,2,38,93,0.4,38,93,0.41,0,0,0.0,0,0,48,12,7,34.0,190.5,92.99,193.04,Orthodox,6.05,4.64,0.5,0.0,0.55,1.0,0.0,0.0,-2,-15,-30,-0.04,-15,-30,-0.0399999999999999,0,0,0.0,0,0,-48,8,1,8.0,0.0,13.600000000000009,0.0,-3.64,-1.6199999999999997,-0.06,0.23,0.0,-0.55,0.1,1.01,2021-09-25,4,0,0
UFC Fight Night: Dern vs. Rodriguez,Alexandr Romanov,Jared Vanderaa,Red,Heavyweight,0,Men,KO/TKO,2,3.0,283,Mark Smith,0,56,78,0.71,78,103,0.76,5,7,0.71,0,0,391,17,2,33.0,187.96,118.84,190.5,Southpaw,4.06,2.2,0.52,0.54,0.5,0.2,0.9,4.32,0,13,23,0.56,19,31,0.61,0,0,0.0,0,0,0,12,10,31.0,193.04,120.2,203.2,Orthodox,4.96,5.67,0.44,0.5,0.45,0.2,0.0,0.18,0,43,55,0.1499999999999999,59,72,0.15,5,7,0.71,0,0,391,5,-8,2.0,-5.079999999999984,-1.3599999999999994,-12.699999999999989,-0.9000000000000004,-3.47,0.08,0.04,0.0499999999999999,0.0,0.9,4.140000000000001,2021-10-09,0,0,1
UFC Fight Night: Ladd vs. Dumont,Andrei Arlovski,Carlos Felipe,Red,Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Herb Dean,0,83,172,0.48,84,173,0.49,0,0,0.0,0,0,0,34,23,45.0,190.5,108.86,195.58,Orthodox,3.78,3.2,0.45,0.36,0.57,0.76,0.2,0.38,0,73,172,0.42,73,172,0.42,0,0,0.0,0,0,82,11,2,29.0,182.88,111.13,190.5,Orthodox,4.88,5.6,0.45,0.0,0.5,0.72,0.0,0.0,0,10,0,0.06,11,1,0.07,0,0,0.0,0,0,-82,23,21,16.0,7.6200000000000045,-2.269999999999996,5.0800000000000125,-1.1,-2.3999999999999995,0.0,0.36,0.0699999999999999,0.04,0.2,0.38,2021-10-16,17,0,1
UFC 267: Blachowicz vs. Teixeira,Alexander Volkov,Marcin Tybura,Red,Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Marc Goddard,0,75,139,0.53,89,153,0.58,0,0,0.0,0,0,120,37,10,35.0,200.66,113.4,203.2,Orthodox,5.1,3.0,0.57,0.63,0.54,0.73,0.2,0.49,0,58,139,0.41,73,157,0.46,0,16,0.0,0,0,121,25,8,38.0,190.5,112.94,198.12,Orthodox,3.6,3.35,0.48,0.33,0.55,0.79,0.1,1.43,0,17,0,0.12,16,-4,0.1199999999999999,0,-16,0.0,0,0,-1,12,2,-3.0,10.159999999999997,0.4600000000000079,5.079999999999984,1.4999999999999996,-0.3500000000000001,0.0899999999999999,0.3,-0.01,-0.06,0.1,-0.94,2021-10-30,4,3,1
UFC 268: Usman vs. Covington 2,Gian Villante,Chris Barnett,Blue,Heavyweight,0,Men,KO/TKO,2,3.0,143,Dan Miragliotta,0,30,51,0.58,30,51,0.59,0,0,0.0,0,0,8,17,14,38.0,190.5,104.33,193.04,Orthodox,4.38,5.47,0.44,0.23,0.55,0.83,0.0,0.45,1,38,70,0.54,44,76,0.58,0,0,0.0,0,0,12,23,8,37.0,175.26,120.2,190.5,Orthodox,4.41,5.87,0.48,0.0,0.4,0.33,0.0,0.0,-1,-8,-19,0.0399999999999999,-14,-25,0.01,0,0,0.0,0,0,-4,-6,6,1.0,15.240000000000007,-15.870000000000005,2.539999999999992,-0.0300000000000002,-0.4000000000000003,-0.0399999999999999,0.23,0.15,0.4999999999999999,0.0,0.45,2021-11-06,0,0,1
UFC Fight Night: Holloway vs. Rodriguez,Ben Rothwell,Marcos Rogerio de Lima,Blue,Heavyweight,0,Men,KO/TKO,1,3.0,32,Herb Dean,0,2,8,0.25,2,8,0.25,0,1,0.0,0,0,0,39,14,42.0,193.04,120.2,198.12,Orthodox,3.71,4.63,0.42,0.34,0.47,0.7,0.4,0.68,0,14,24,0.58,14,24,0.58,0,0,0.0,0,0,0,22,10,38.0,185.42,114.76,190.5,Orthodox,3.7,2.9,0.57,0.45,0.51,0.59,0.5,1.4,0,-12,-16,-0.3299999999999999,-12,-16,-0.3299999999999999,0,1,0.0,0,0,0,17,4,4.0,7.6200000000000045,5.439999999999998,7.6200000000000045,0.0099999999999997,1.73,-0.1499999999999999,-0.1099999999999999,-0.04,0.1099999999999999,-0.0999999999999999,-0.7199999999999999,2021-11-13,10,1,1
UFC 269: Oliveira vs. Poirier,Augusto Sakai,Tai Tuivasa,Blue,Heavyweight,0,Men,KO/TKO,2,3.0,26,Mark Smith,0,21,29,0.72,40,49,0.82,0,1,0.0,0,0,33,16,5,32.0,190.5,120.2,195.58,Orthodox,4.6,3.83,0.49,0.4,0.48,0.56,0.0,0.23,1,34,52,0.65,44,62,0.71,0,1,0.0,0,0,118,15,7,31.0,187.96,119.75,190.5,Southpaw,3.96,5.05,0.49,0.0,0.43,0.57,0.0,0.0,-1,-13,-23,0.0699999999999999,-4,-13,0.1099999999999999,0,0,0.0,0,0,-85,1,-2,1.0,2.539999999999992,0.4500000000000028,5.0800000000000125,0.6399999999999997,-1.2199999999999998,0.0,0.4,0.0499999999999999,-0.0099999999999998,0.0,0.23,2021-12-11,0,0,0
UFC Fight Night: Lewis vs. Daukaus,Justin Tafa,Harry Hunsucker,Red,Heavyweight,0,Men,KO/TKO,1,3.0,113,Herb Dean,1,5,10,0.5,5,10,0.5,0,0,0.0,0,0,62,7,4,30.0,182.88,119.75,187.96,Southpaw,4.09,5.02,0.54,0.0,0.47,0.5,0.0,0.0,0,5,9,0.55,5,9,0.56,0,1,0.0,1,0,0,7,6,35.0,187.96,92.99,190.5,Orthodox,3.54,6.53,0.52,0.0,0.42,0.0,2.0,0.0,1,0,1,-0.05,0,1,-0.06,0,-1,0.0,-1,0,62,0,-2,-5.0,-5.0800000000000125,26.760000000000005,-2.539999999999992,0.5499999999999998,-1.510000000000001,0.02,0.0,0.0499999999999999,0.5,-2.0,0.0,2021-12-18,0,0,1
UFC Fight Night: Lewis vs. Daukaus,Don'Tale Mayes,Josh Parisian,Red,Heavyweight,0,Men,KO/TKO,3,3.0,206,Herb Dean,0,25,41,0.6,117,147,0.8,6,8,0.75,0,0,692,10,6,32.0,198.12,117.93,205.74,Orthodox,3.6,3.84,0.44,0.43,0.46,0.6,0.0,0.79,0,10,16,0.62,24,33,0.73,0,2,0.0,0,0,21,15,8,34.0,193.04,120.2,200.66,Orthodox,4.55,4.88,0.48,0.33,0.41,0.46,0.2,0.98,0,15,25,-0.02,93,114,0.07,6,6,0.75,0,0,671,-5,-2,-2.0,5.0800000000000125,-2.269999999999996,5.0800000000000125,-0.9499999999999996,-1.04,-0.0399999999999999,0.0999999999999999,0.05,0.1399999999999999,-0.2,-0.1899999999999999,2021-12-18,0,0,0
UFC Fight Night: Lewis vs. Daukaus,Derrick Lewis,Chris Daukaus,Red,Heavyweight,0,Men,KO/TKO,1,5.0,216,Mark Smith,1,14,28,0.5,14,28,0.5,0,1,0.0,0,0,0,27,12,39.0,190.5,117.93,200.66,Orthodox,2.43,2.48,0.5,0.26,0.4,0.53,0.0,0.53,0,10,19,0.52,10,19,0.53,0,0,0.0,0,0,0,12,7,34.0,190.5,92.99,193.04,Orthodox,6.05,4.64,0.5,0.0,0.55,1.0,0.0,0.0,1,4,9,-0.02,4,9,-0.03,0,1,0.0,0,0,0,15,5,5.0,0.0,24.940000000000012,7.6200000000000045,-3.62,-2.1599999999999997,0.0,0.26,-0.15,-0.47,0.0,0.53,2021-12-18,0,12,1
UFC Fight Night: Kattar vs. Chikadze,Jake Collier,Chase Sherman,Red,Heavyweight,0,Men,Submission,1,3.0,146,Herb Dean,0,20,49,0.4,20,50,0.4,1,1,1.0,1,0,67,13,10,35.0,190.5,104.33,198.12,Orthodox,5.8,5.08,0.44,0.33,0.5,0.67,0.6,0.71,0,10,17,0.58,10,17,0.59,0,0,0.0,0,0,0,16,12,34.0,193.04,113.4,198.12,Orthodox,6.04,6.65,0.45,0.5,0.52,0.74,0.0,0.09,0,10,32,-0.1799999999999999,10,33,-0.1899999999999999,1,1,1.0,1,0,67,-3,-2,1.0,-2.539999999999992,-9.070000000000007,0.0,-0.2400000000000002,-1.5700000000000005,-0.01,-0.1699999999999999,-0.02,-0.0699999999999999,0.6,0.62,2022-01-15,0,4,0
UFC 271: Adesanya vs. Whittaker 2,Andrei Arlovski,Jared Vanderaa,Red,Heavyweight,0,Men,Decision - Split,3,3.0,300,Mike Beltran,0,64,133,0.48,71,140,0.51,0,0,0.0,0,0,0,34,23,45.0,190.5,108.86,195.58,Orthodox,3.78,3.2,0.45,0.36,0.57,0.76,0.2,0.38,0,70,156,0.44,102,190,0.54,0,0,0.0,0,0,164,12,10,31.0,193.04,120.2,203.2,Orthodox,4.96,5.67,0.44,0.5,0.45,0.2,0.0,0.18,0,-6,-23,0.0399999999999999,-31,-50,-0.03,0,0,0.0,0,0,-164,22,13,14.0,-2.539999999999992,-11.340000000000003,-7.619999999999976,-1.1800000000000002,-2.47,0.01,-0.14,0.1199999999999999,0.56,0.2,0.2,2022-02-12,0,17,0
UFC 271: Adesanya vs. Whittaker 2,William Knight,Maxim Grishin,Blue,Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Herb Dean,0,21,68,0.3,32,79,0.41,3,9,0.33,0,0,157,11,5,35.0,177.8,92.99,185.42,Orthodox,2.62,3.3,0.56,0.4,0.35,0.48,0.4,1.78,0,69,89,0.77,88,112,0.79,0,0,0.0,0,0,147,32,10,39.0,190.5,92.99,198.12,Orthodox,3.26,2.27,0.52,0.16,0.58,0.66,0.0,0.21,0,-48,-21,-0.47,-56,-33,-0.38,3,9,0.33,0,0,10,-21,-5,-4.0,-12.699999999999989,0.0,-12.700000000000015,-0.6399999999999997,1.0299999999999998,0.04,0.24,-0.2299999999999999,-0.18,0.4,1.57,2022-02-12,0,0,1
UFC 271: Adesanya vs. Whittaker 2,Derrick Lewis,Tai Tuivasa,Blue,Heavyweight,0,Men,KO/TKO,2,3.0,100,Dan Miragliotta,0,27,43,0.62,31,47,0.66,2,4,0.5,0,0,108,27,12,39.0,190.5,117.93,200.66,Orthodox,2.43,2.48,0.5,0.26,0.4,0.53,0.0,0.53,1,24,36,0.66,35,47,0.74,0,0,0.0,0,0,126,15,7,31.0,187.96,119.75,190.5,Southpaw,3.96,5.05,0.49,0.0,0.43,0.57,0.0,0.0,-1,3,7,-0.04,-4,0,-0.0799999999999999,2,4,0.5,0,0,-18,12,5,8.0,2.539999999999992,-1.8199999999999932,10.159999999999997,-1.5299999999999998,-2.57,0.01,0.26,-0.0299999999999999,-0.0399999999999999,0.0,0.53,2022-02-12,0,12,1
UFC Fight Night: Walker vs. Hill,Parker Porter,Alan Baudot,Red,Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Mark Smith,0,43,106,0.4,82,150,0.55,2,8,0.25,0,0,394,14,9,38.0,182.88,120.2,190.5,Orthodox,6.55,6.32,0.5,0.26,0.51,0.66,0.5,1.35,0,55,107,0.51,61,113,0.54,0,0,0.0,0,0,24,8,3,36.0,190.5,110.22,200.66,Orthodox,5.36,4.82,0.58,0.0,0.46,0.62,0.0,0.0,0,-12,-1,-0.1099999999999999,21,37,0.01,2,8,0.25,0,0,370,6,6,2.0,-7.6200000000000045,9.980000000000004,-10.159999999999997,1.1899999999999995,1.5,-0.0799999999999999,0.26,0.0499999999999999,0.04,0.5,1.35,2022-02-19,0,0,0
UFC 272: Covington vs. Masvidal,Serghei Spivac,Greg Hardy,Red,Heavyweight,0,Men,KO/TKO,1,3.0,136,Marc Goddard,0,14,27,0.51,17,30,0.57,3,4,0.75,0,0,81,16,4,29.0,190.5,117.93,198.12,Orthodox,3.54,3.79,0.49,0.64,0.49,0.7,0.5,4.56,0,7,12,0.58,7,12,0.58,0,0,0.0,0,0,0,7,5,35.0,195.58,120.2,203.2,Orthodox,4.79,3.31,0.5,0.33,0.55,0.64,0.0,0.2,0,7,15,-0.0699999999999999,10,18,-0.01,3,4,0.75,0,0,81,9,-1,-6.0,-5.0800000000000125,-2.269999999999996,-5.079999999999984,-1.25,0.48,-0.01,0.31,-0.06,0.0599999999999999,0.5,4.359999999999999,2022-03-05,0,0,1
UFC Fight Night: Volkov vs. Aspinall,Alexander Volkov,Tom Aspinall,Blue,Heavyweight,0,Men,Submission,1,5.0,225,Marc Goddard,0,13,23,0.56,13,23,0.57,0,0,0.0,0,0,0,37,10,35.0,200.66,113.4,203.2,Orthodox,5.1,3.0,0.57,0.63,0.54,0.73,0.2,0.49,0,29,43,0.67,35,50,0.7,2,2,1.0,1,0,114,14,3,30.0,195.58,116.12,198.12,Orthodox,7.72,2.77,0.66,1.0,0.66,1.0,1.7,3.46,0,-16,-20,-0.1099999999999999,-22,-27,-0.13,-2,-2,-1.0,-1,0,-114,23,7,5.0,5.079999999999984,-2.719999999999999,5.079999999999984,-2.62,0.2299999999999999,-0.09,-0.37,-0.12,-0.27,-1.5,-2.97,2022-03-19,3,0,1
UFC Fight Night: Volkov vs. Aspinall,Shamil Abdurakhimov,Sergei Pavlovich,Blue,Heavyweight,0,Men,KO/TKO,1,3.0,243,Daniel Movahedi,0,17,34,0.5,17,34,0.5,0,1,0.0,0,0,0,20,8,42.0,190.5,106.59,193.04,Orthodox,2.41,3.02,0.44,0.23,0.55,0.45,0.1,1.01,1,21,47,0.44,22,48,0.46,0,0,0.0,0,0,12,18,2,31.0,190.5,116.57,213.36,Southpaw,8.21,4.61,0.48,0.0,0.55,0.75,0.0,0.0,-1,-4,-13,0.06,-5,-14,0.0399999999999999,0,1,0.0,0,0,-12,2,6,11.0,0.0,-9.97999999999999,-20.32000000000002,-5.800000000000001,-1.5900000000000003,-0.0399999999999999,0.23,0.0,-0.3,0.1,1.01,2022-03-19,4,0,1
UFC Fight Night: Blaydes vs. Daukaus,Curtis Blaydes,Chris Daukaus,Red,Heavyweight,0,Men,KO/TKO,2,5.0,17,Herb Dean,1,30,63,0.47,30,63,0.48,0,0,0.0,0,0,3,18,4,33.0,193.04,120.2,203.2,Orthodox,3.53,1.83,0.5,0.53,0.59,0.31,0.0,5.72,0,13,38,0.34,13,38,0.34,0,0,0.0,0,0,0,12,7,34.0,190.5,92.99,193.04,Orthodox,6.05,4.64,0.5,0.0,0.55,1.0,0.0,0.0,1,17,25,0.1299999999999999,17,25,0.1399999999999999,0,0,0.0,0,0,3,6,-3,-1.0,2.539999999999992,27.210000000000008,10.159999999999997,-2.52,-2.8099999999999996,0.0,0.53,0.0399999999999999,-0.69,0.0,5.72,2022-03-26,0,3,1
UFC 273: Volkanovski vs. The Korean Zombie,Aleksei Oleinik,Jared Vanderaa,Red,Heavyweight,0,Men,Submission,1,3.0,219,Mike Beltran,0,8,22,0.36,8,22,0.36,0,0,0.0,1,1,44,60,17,46.0,187.96,108.86,203.2,Orthodox,3.29,3.8,0.48,0.46,0.44,0.37,1.9,1.82,0,15,40,0.37,23,49,0.47,0,0,0.0,0,0,54,12,10,31.0,193.04,120.2,203.2,Orthodox,4.96,5.67,0.44,0.5,0.45,0.2,0.0,0.18,0,-7,-18,-0.01,-15,-27,-0.1099999999999999,0,0,0.0,1,1,-10,48,7,15.0,-5.079999999999984,-11.340000000000003,0.0,-1.67,-1.87,0.0399999999999999,-0.0399999999999999,-0.01,0.1699999999999999,1.9,1.64,2022-04-09,5,0,0
UFC Fight Night: Luque vs. Muhammad,Chris Barnett,Martin Buday,Blue,Heavyweight,0,Men,Decision - Unanimous,3,3.0,98,Dan Miragliotta,0,23,52,0.44,44,73,0.6,0,0,0.0,0,0,17,23,8,37.0,175.26,120.2,190.5,Orthodox,4.41,5.87,0.48,0.0,0.4,0.33,0.0,0.0,1,56,83,0.67,131,172,0.76,0,0,0.0,0,0,464,13,2,32.0,193.04,120.2,195.58,Orthodox,5.17,5.7,0.52,0.25,0.54,1.0,0.3,0.26,-1,-33,-31,-0.23,-87,-99,-0.16,0,0,0.0,0,0,-447,10,6,5.0,-17.78,0.0,-5.0800000000000125,-0.7599999999999998,0.1699999999999999,-0.04,-0.25,-0.14,-0.6699999999999999,-0.3,-0.26,2022-04-16,0,0,1
UFC Fight Night: Luque vs. Muhammad,Devin Clark,William Knight,Red,Heavyweight,0,Men,KO/TKO,3,3.0,201,Dan Miragliotta,1,34,47,0.72,125,140,0.89,2,5,0.4,0,0,346,14,9,33.0,182.88,92.99,190.5,Orthodox,3.03,3.24,0.54,0.32,0.44,0.58,0.1,2.17,0,21,41,0.51,39,59,0.66,1,1,1.0,2,0,129,11,5,35.0,177.8,92.99,185.42,Orthodox,2.62,3.3,0.56,0.4,0.35,0.48,0.4,1.78,1,13,6,0.2099999999999999,86,81,0.2299999999999999,1,4,-0.6,-2,0,217,3,4,-2.0,5.079999999999984,0.0,5.0800000000000125,0.4099999999999997,-0.0599999999999996,-0.02,-0.08,0.09,0.0999999999999999,-0.3,0.3899999999999999,2022-04-16,0,0,1
UFC Fight Night: Font vs. Vera,Alexandr Romanov,Chase Sherman,Red,Heavyweight,0,Men,Submission,1,3.0,131,Mark Smith,0,8,14,0.57,11,17,0.65,3,3,1.0,1,0,118,17,2,33.0,187.96,118.84,190.5,Southpaw,4.06,2.2,0.52,0.54,0.5,0.2,0.9,4.32,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,16,12,34.0,193.04,113.4,198.12,Orthodox,6.04,6.65,0.45,0.5,0.52,0.74,0.0,0.09,0,8,14,0.57,11,17,0.65,3,3,1.0,1,0,118,1,-10,-1.0,-5.079999999999984,5.439999999999998,-7.6200000000000045,-1.9800000000000004,-4.45,0.07,0.04,-0.02,-0.54,0.9,4.23,2022-04-30,4,0,1
UFC Fight Night: Font vs. Vera,Andrei Arlovski,Jake Collier,Red,Heavyweight,0,Men,Decision - Split,3,3.0,300,Mark Smith,0,91,164,0.55,105,178,0.59,0,0,0.0,0,0,1,34,23,45.0,190.5,108.86,195.58,Orthodox,3.78,3.2,0.45,0.36,0.57,0.76,0.2,0.38,0,93,188,0.49,132,231,0.57,2,3,0.66,0,0,218,13,10,35.0,190.5,104.33,198.12,Orthodox,5.8,5.08,0.44,0.33,0.5,0.67,0.6,0.71,0,-2,-24,0.06,-27,-53,0.02,-2,-3,-0.66,0,0,-217,21,13,10.0,0.0,4.530000000000001,-2.539999999999992,-2.02,-1.88,0.01,0.0299999999999999,0.0699999999999999,0.0899999999999999,-0.3999999999999999,-0.3299999999999999,2022-04-30,0,17,1
UFC 274: Oliveira vs. Gaethje,Blagoy Ivanov,Marcos Rogerio de Lima,Red,Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Marc Goddard,0,62,128,0.48,75,142,0.53,0,4,0.0,0,0,232,19,6,37.0,180.34,113.4,185.42,Southpaw,3.25,4.2,0.4,0.4,0.53,0.61,0.1,0.69,0,68,133,0.51,81,147,0.55,1,5,0.2,0,0,124,22,10,38.0,185.42,114.76,190.5,Orthodox,3.7,2.9,0.57,0.45,0.51,0.59,0.5,1.4,0,-6,-5,-0.03,-6,-5,-0.02,-1,-1,-0.2,0,0,108,-3,-4,-1.0,-5.079999999999984,-1.3599999999999994,-5.0800000000000125,-0.4500000000000002,1.3000000000000005,-0.1699999999999999,-0.0499999999999999,0.02,0.02,-0.4,-0.71,2022-05-07,1,0,1
UFC Fight Night: Holm vs. Vieira,Jailton Almeida,Parker Porter,Red,Heavyweight,0,Men,Submission,1,3.0,275,Mark Smith,0,18,34,0.52,36,58,0.62,1,2,0.5,1,0,269,20,3,32.0,190.5,92.99,200.66,Orthodox,2.54,0.74,0.64,0.59,0.4,0.75,2.2,6.88,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,14,9,38.0,182.88,120.2,190.5,Orthodox,6.55,6.32,0.5,0.26,0.51,0.66,0.5,1.35,0,18,34,0.52,36,58,0.62,1,2,0.5,1,0,269,6,-6,-6.0,7.6200000000000045,-27.210000000000008,10.159999999999997,-4.01,-5.58,0.14,0.3299999999999999,-0.1099999999999999,0.0899999999999999,1.7000000000000002,5.529999999999999,2022-05-21,0,0,0
UFC Fight Night: Volkov vs. Rozenstruik,Alexander Volkov,Jairzinho Rozenstruik,Red,Heavyweight,0,Men,KO/TKO,1,5.0,132,Herb Dean,0,21,37,0.56,21,37,0.57,0,0,0.0,0,0,0,37,10,35.0,200.66,113.4,203.2,Orthodox,5.1,3.0,0.57,0.63,0.54,0.73,0.2,0.49,0,6,18,0.33,6,18,0.33,0,0,0.0,0,0,0,14,5,36.0,187.96,109.77,198.12,Orthodox,3.44,2.78,0.49,0.0,0.47,0.75,0.0,0.0,0,15,19,0.23,15,19,0.2399999999999999,0,0,0.0,0,0,0,23,5,-1.0,12.699999999999989,3.6300000000000097,5.079999999999984,1.6599999999999997,0.2200000000000002,0.0799999999999999,0.63,0.07,-0.02,0.2,0.49,2022-06-04,0,3,1
UFC Fight Night: Tsarukyan vs. Gamrot,Josh Parisian,Alan Baudot,Red,Heavyweight,0,Men,KO/TKO,2,3.0,184,Mark Smith,0,42,68,0.61,102,156,0.65,3,4,0.75,0,0,189,15,8,34.0,193.04,120.2,200.66,Orthodox,4.55,4.88,0.48,0.33,0.41,0.46,0.2,0.98,1,49,75,0.65,56,82,0.68,0,0,0.0,0,0,103,8,3,36.0,190.5,110.22,200.66,Orthodox,5.36,4.82,0.58,0.0,0.46,0.62,0.0,0.0,-1,-7,-7,-0.04,46,74,-0.03,3,4,0.75,0,0,86,7,5,-2.0,2.539999999999992,9.980000000000004,0.0,-0.8100000000000005,0.0599999999999996,-0.0999999999999999,0.33,-0.05,-0.1599999999999999,0.2,0.98,2022-06-25,0,0,1
UFC Fight Night: Dos Anjos vs. Fiziev,Jared Vanderaa,Chase Sherman,Blue,Heavyweight,0,Men,KO/TKO,3,3.0,190,Mark Smith,0,109,266,0.4,109,267,0.41,0,0,0.0,0,0,0,12,10,31.0,193.04,120.2,203.2,Orthodox,4.96,5.67,0.44,0.5,0.45,0.2,0.0,0.18,1,137,235,0.58,137,235,0.58,0,0,0.0,0,0,0,16,12,34.0,193.04,113.4,198.12,Orthodox,6.04,6.65,0.45,0.5,0.52,0.74,0.0,0.09,-1,-28,31,-0.1799999999999999,-28,32,-0.1699999999999999,0,0,0.0,0,0,0,-4,-2,-3.0,0.0,6.799999999999997,5.079999999999984,-1.08,-0.9800000000000004,-0.01,0.0,-0.07,-0.54,0.0,0.09,2022-07-09,0,4,1
UFC Fight Night: Blaydes vs. Aspinall,Curtis Blaydes,Tom Aspinall,Red,Heavyweight,0,Men,KO/TKO,1,5.0,15,Herb Dean,0,4,10,0.4,4,10,0.4,0,0,0.0,0,0,1,18,4,33.0,193.04,120.2,203.2,Orthodox,3.53,1.83,0.5,0.53,0.59,0.31,0.0,5.72,0,3,5,0.6,3,5,0.6,0,0,0.0,0,0,0,14,3,30.0,195.58,116.12,198.12,Orthodox,7.72,2.77,0.66,1.0,0.66,1.0,1.7,3.46,0,1,5,-0.1999999999999999,1,5,-0.1999999999999999,0,0,0.0,0,0,1,4,1,3.0,-2.5400000000000205,4.079999999999998,5.079999999999984,-4.1899999999999995,-0.94,-0.16,-0.47,-0.07,-0.69,-1.7,2.26,2022-07-23,0,3,0
UFC 277: Pena vs. Nunes 2,Derrick Lewis,Sergei Pavlovich,Blue,Heavyweight,0,Men,KO/TKO,1,3.0,55,Dan Miragliotta,0,4,6,0.66,4,6,0.67,0,0,0.0,0,0,0,27,12,39.0,190.5,117.93,200.66,Orthodox,2.43,2.48,0.5,0.26,0.4,0.53,0.0,0.53,1,15,24,0.62,15,24,0.62,0,0,0.0,0,0,2,18,2,31.0,190.5,116.57,213.36,Southpaw,8.21,4.61,0.48,0.0,0.55,0.75,0.0,0.0,-1,-11,-18,0.04,-11,-18,0.05,0,0,0.0,0,0,-2,9,10,8.0,0.0,1.3600000000000136,-12.700000000000015,-5.780000000000001,-2.1300000000000003,0.02,0.26,-0.15,-0.2199999999999999,0.0,0.53,2022-07-30,0,12,1
UFC Fight Night: Santos vs. Hill,Augusto Sakai,Serghei Spivac,Blue,Heavyweight,0,Men,KO/TKO,2,3.0,222,Mark Smith,0,8,23,0.34,14,29,0.48,0,0,0.0,0,0,23,16,5,32.0,190.5,120.2,195.58,Orthodox,4.6,3.83,0.49,0.4,0.48,0.56,0.0,0.23,0,33,49,0.67,86,119,0.72,6,8,0.75,1,0,397,16,4,29.0,190.5,117.93,198.12,Orthodox,3.54,3.79,0.49,0.64,0.49,0.7,0.5,4.56,0,-25,-26,-0.33,-72,-90,-0.24,-6,-8,-0.75,-1,0,-374,0,1,3.0,0.0,2.269999999999996,-2.539999999999992,1.0599999999999996,0.04,0.0,-0.24,-0.01,-0.1399999999999999,-0.5,-4.329999999999999,2022-08-06,0,0,0
UFC Fight Night: Santos vs. Hill,Mohammed Usman,Zac Pauga,Red,Heavyweight,0,Men,KO/TKO,2,3.0,36,Mark Smith,1,12,40,0.3,13,41,0.32,0,1,0.0,0,0,2,11,3,34.0,187.96,108.41,200.66,Orthodox,3.18,4.21,0.37,0.18,0.52,0.0,0.0,0.89,0,32,50,0.64,33,51,0.65,0,0,0.0,0,0,0,7,3,36.0,187.96,92.99,193.04,Orthodox,4.46,2.73,0.62,0.07,0.58,1.0,0.0,0.38,1,-20,-10,-0.34,-20,-10,-0.33,0,1,0.0,0,0,2,4,0,-2.0,0.0,15.420000000000002,7.6200000000000045,-1.2799999999999998,1.48,-0.25,0.1099999999999999,-0.0599999999999999,-1.0,0.0,0.51,2022-08-06,0,0,1
