date,r_fighter,b_fighter,winner,weight_class
6/24/2023,Armen Petrosyan,Christian Leroy Duncan,Red,Middleweight
6/17/2023,Pat Sabatini,Lucas Almeida,Red,Middleweight
6/17/2023,Manuel Torres,Nikolas Motta,Red,Lightweight
6/17/2023,Nicolas Dalby,Muslim Salikhov,Red,Middleweight
6/17/2023,Jimmy Flick,Alessandro Costa,Blue,Featherweight
6/17/2023,Kyung Ho Kang,Cristian Quinonez,Red,Lightweight
6/17/2023,Carlos Hernandez,Denys Bondar,Red,Welterweight
6/17/2023,Tereza Bleda,Gabriella Fernandes,Red,Flyweight
6/17/2023,Zac Pauga,Modestas Bukauskas,Blue,Bantamweight
6/17/2023,Amanda Nunes,Irene Aldana,Red,Flyweight
6/17/2023,Charles Oliveira,Beneil Dariush,Red,Women's Flyweight
6/17/2023,Mike Malott,Adam Fugitt,Red,Light Heavyweight
6/10/2023,Dan Ige,Nate Landwehr,Red,Women's Bantamweight
6/10/2023,Marc-Andre Barriault,Eryk Anders,Red,Lightweight
6/10/2023,Miranda Maverick,Jasmine Jasudavicius,Blue,Welterweight
6/10/2023,Aiemann Zahabi,Aoriqileng,Red,Featherweight
6/10/2023,Kyle Nelson,Blake Bilder,Red,Middleweight
6/10/2023,David Dvorak,Steve Erceg,Blue,Women's Flyweight
6/10/2023,Diana Belbita,Maria Oliveira,Red,Bantamweight
6/10/2023,Kai Kara-France,Amir Albazi,Blue,Featherweight
6/10/2023,Alex Caceres,Daniel Pineda,Red,Flyweight
6/10/2023,Jim Miller,Jesse Butler,Red,Women's Strawweight
6/3/2023,Tim Elliott,Victor Altamirano,Red,Flyweight
6/3/2023,Karine Silva,Ketlen Souza,Red,Featherweight
6/3/2023,Abubakar Nurmagomedov,Elizeu Zaleski dos Santos,Blue,Lightweight
6/3/2023,Daniel Santos,Johnny Munoz,Red,Flyweight
6/3/2023,Andrei Arlovski,Don'Tale Mayes,Blue,Women's Flyweight
6/3/2023,John Castaneda,Muin Gafurov,Red,Welterweight
6/3/2023,Jamie Mullarkey,Muhammad Naimov,Blue,Bantamweight
6/3/2023,Elise Reed,Jinh Yu Frey,Red,Heavyweight
6/3/2023,Da'Mon Blackshear,Luan Lacerda,Red,Bantamweight
6/3/2023,Philipe Lins,Maxim Grishin,Red,Lightweight
6/3/2023,Mackenzie Dern,Angela Hill,Red,Women's Strawweight
6/3/2023,Edmen Shahbazyan,Anthony Hernandez,Blue,Bantamweight
6/3/2023,Emily Ducote,Loopy Godinez,Blue,Light Heavyweight
5/20/2023,Andre Fialho,Joaquin Buckley,Blue,Women's Strawweight
5/20/2023,Diego Ferreira,Michael Johnson,Red,Middleweight
5/20/2023,Maheshate,Viacheslav Borshchev,Blue,Catch Weight
5/20/2023,Karolina Kowalkiewicz,Vanessa Demopoulos,Red,Welterweight
5/20/2023,Orion Cosce,Gilbert Urbina,Blue,Lightweight
5/20/2023,Ilir Latifi,Rodrigo Nascimento,Blue,Lightweight
5/20/2023,Chase Hooper,Nick Fiore,Red,Women's Strawweight
5/20/2023,Natalia Silva,Victoria Leonardo,Red,Welterweight
5/20/2023,Takashi Sato,Themba Gorimbo,Blue,Heavyweight
5/20/2023,Jairzinho Rozenstruik,Jailton Almeida,Blue,Lightweight
5/20/2023,Anthony Smith,Johnny Walker,Blue,Women's Flyweight
5/20/2023,Daniel Rodriguez,Ian Machado Garry,Blue,Welterweight
5/13/2023,Carlos Ulberg,Ihor Potieria,Red,Heavyweight
5/13/2023,Tim Means,Alex Morono,Blue,Light Heavyweight
5/13/2023,Matt Brown,Court McGee,Red,Welterweight
5/13/2023,Karl Williams,Chase Sherman,Red,Light Heavyweight
5/13/2023,Cody Stamann,Douglas Silva de Andrade,Blue,Welterweight
5/13/2023,Ji Yeon Kim,Mandy Bohm,Blue,Welterweight
5/13/2023,Bryan Battle,Gabe Green,Red,Heavyweight
5/13/2023,Jessica-Rose Clark,Tainara Lisboa,Blue,Catch Weight
5/13/2023,Aljamain Sterling,Henry Cejudo,Red,Women's Flyweight
5/13/2023,Belal Muhammad,Gilbert Burns,Red,Welterweight
5/13/2023,Jessica Andrade,Yan Xiaonan,Blue,Women's Bantamweight
5/6/2023,Movsar Evloev,Diego Lopes,Red,Bantamweight
5/6/2023,Kron Gracie,Charles Jourdain,Blue,Welterweight
5/6/2023,Drew Dober,Matt Frevola,Blue,Women's Strawweight
5/6/2023,Kennedy Nzechukwu,Devin Clark,Red,Featherweight
5/6/2023,Khaos Williams,Rolando Bedoya,Red,Featherweight
5/6/2023,Marina Rodriguez,Virna Jandiroba,Blue,Lightweight
5/6/2023,Braxton Smith,Parker Porter,Blue,Light Heavyweight
5/6/2023,Phil Hawes,Ikram Aliskerov,Blue,Welterweight
5/6/2023,Joseph Holmes,Claudio Ribeiro,Blue,Women's Strawweight
5/6/2023,Song Yadong,Ricky Simon,Red,Heavyweight
5/6/2023,Caio Borralho,Michal Oleksiejczuk,Red,Middleweight
5/6/2023,Rodolfo Vieira,Cody Brundage,Red,Middleweight
4/29/2023,Julian Erosa,Fernando Padilla,Blue,Bantamweight
4/29/2023,Marcos Rogerio de Lima,Waldo Cortes-Acosta,Red,Middleweight
4/29/2023,Josh Quinlan,Trey Waters,Blue,Middleweight
4/29/2023,Martin Buday,Jake Collier,Red,Featherweight
4/29/2023,Cody Durden,Charles Johnson,Red,Heavyweight
4/29/2023,Stephanie Egger,Irina Alekseeva,Blue,Welterweight
4/29/2023,Journey Newson,Marcus McGhee,Blue,Heavyweight
4/29/2023,Hailey Cowan,Jamey-Lyn Horth,Blue,Flyweight
4/29/2023,Sergei Pavlovich,Curtis Blaydes,Red,Women's Bantamweight
4/29/2023,Brad Tavares,Bruno Silva,Blue,Catch Weight
4/29/2023,Iasmin Lucindo,Brogan Walker,Red,Women's Bantamweight
4/22/2023,Jeremiah Wells,Matthew Semelsberger,Red,Heavyweight
4/22/2023,Ricky Glenn,Christos Giagos,Blue,Middleweight
4/22/2023,Rani Yahya,Montel Jackson,Blue,Women's Flyweight
4/22/2023,Karol Rosa,Norma Dumont,Blue,Welterweight
4/22/2023,Mohammed Usman,Junior Tafa,Red,Lightweight
4/22/2023,Francis Marshall,William Gomis,Blue,Bantamweight
4/22/2023,Brady Hiestand,Batgerel Danaa,Red,Women's Featherweight
4/22/2023,Max Holloway,Arnold Allen,Red,Heavyweight
4/22/2023,Edson Barboza,Billy Quarantillo,Red,Featherweight
4/22/2023,Dustin Jacoby,Azamat Murzakanov,Blue,Bantamweight
4/15/2023,Tanner Boser,Ion Cutelaba,Blue,Featherweight
4/15/2023,Pedro Munhoz,Chris Gutierrez,Red,Featherweight
4/15/2023,Clay Guida,Rafa Garcia,Blue,Light Heavyweight
4/15/2023,Bill Algeo,TJ Brown,Red,Light Heavyweight
4/15/2023,Brandon Royval,Matheus Nicolau,Red,Bantamweight
4/15/2023,Zak Cummings,Ed Herman,Red,Lightweight
4/15/2023,Gillian Robertson,Piera Rodriguez,Red,Featherweight
4/15/2023,Lando Vannata,Daniel Zellhuber,Blue,Flyweight
4/15/2023,Bruna Brasil,Denise Gomes,Blue,Light Heavyweight
4/15/2023,Aaron Phillips,Gaston Bolanos,Blue,Women's Strawweight
4/15/2023,Joselyne Edwards,Lucie Pudilova,Red,Lightweight
4/15/2023,Alex Pereira,Israel Adesanya,Blue,Women's Strawweight
4/15/2023,Gilbert Burns,Jorge Masvidal,Red,Bantamweight
4/15/2023,Rob Font,Adrian Yanez,Red,Women's Bantamweight
4/8/2023,Kevin Holland,Santiago Ponzinibbio,Red,Middleweight
4/8/2023,Raul Rosas Jr.,Christian Rodriguez,Blue,Welterweight
4/8/2023,Chris Curtis,Kelvin Gastelum,Blue,Bantamweight
4/8/2023,Michelle Waterson-Gomez,Luana Pinheiro,Blue,Welterweight
4/8/2023,Gerald Meerschaert,Joe Pyfer,Blue,Bantamweight
4/8/2023,Cynthia Calvillo,Loopy Godinez,Blue,Middleweight
4/8/2023,Ignacio Bahamondes,Trey Ogden,Red,Women's Strawweight
4/8/2023,Shayilan Nuerdanbieke,Steve Garcia,Blue,Middleweight
4/8/2023,Jaqueline Amorim,Sam Hughes,Blue,Women's Strawweight
4/8/2023,Marlon Vera,Cory Sandhagen,Blue,Catch Weight
4/8/2023,Holly Holm,Yana Santos,Red,Featherweight
4/8/2023,Nate Landwehr,Austin Lingo,Red,Women's Strawweight
3/25/2023,Andrea Lee,Maycee Barber,Blue,Bantamweight
3/25/2023,Chidi Njokuani,Albert Duraev,Blue,Women's Bantamweight
3/25/2023,Daniel Pineda,Tucker Lutz,Red,Featherweight
3/25/2023,Steven Peterson,Lucas Alexander,Blue,Women's Flyweight
3/25/2023,Trevin Giles,Preston Parsons,Red,Middleweight
3/25/2023,CJ Vergara,Daniel Lacerda,Red,Featherweight
3/25/2023,Victor Altamirano,Vinicius Salvador,Red,Featherweight
3/25/2023,Leon Edwards,Kamaru Usman,Red,Welterweight
3/25/2023,Justin Gaethje,Rafael Fiziev,Red,Flyweight
3/25/2023,Gunnar Nelson,Bryan Barberena,Red,Flyweight
3/18/2023,Jennifer Maia,Casey O'Neill,Red,Welterweight
3/18/2023,Marvin Vettori,Roman Dolidze,Red,Lightweight
3/18/2023,Jack Shore,Makwan Amirkhani,Red,Welterweight
3/18/2023,Chris Duncan,Omar Morales,Red,Women's Flyweight
3/18/2023,Sam Patterson,Yanal Ashmouz,Blue,Middleweight
3/18/2023,Muhammad Mokaev,Jafel Filho,Red,Featherweight
3/18/2023,Lerone Murphy,Gabriel Santos,Red,Lightweight
3/18/2023,Christian Leroy Duncan,Dusko Todorovic,Red,Lightweight
3/18/2023,Jake Hadley,Malcolm Gordon,Red,Flyweight
3/18/2023,Joanne Wood,Luana Carolina,Red,Featherweight
3/18/2023,Juliana Miller,Veronica Hardy,Blue,Middleweight
3/18/2023,Petr Yan,Merab Dvalishvili,Blue,Flyweight
3/18/2023,Alexander Volkov,Alexandr Romanov,Red,Women's Flyweight
3/18/2023,Nikita Krylov,Ryan Spann,Red,Women's Flyweight
3/18/2023,Said Nurmagomedov,Jonathan Martinez,Blue,Lightweight
3/11/2023,Mario Bautista,Guido Cannetti,Red,Bantamweight
3/11/2023,Vitor Petrino,Anton Turkalj,Red,Heavyweight
3/11/2023,Karl Williams,Lukasz Brzeski,Red,Catch Weight
3/11/2023,Raphael Assuncao,Davey Grant,Blue,Bantamweight
3/11/2023,Sedriques Dumas,Josh Fremd,Blue,Bantamweight
3/11/2023,Victor Henry,Tony Gravely,Red,Light Heavyweight
3/11/2023,Ariane Lipski,JJ Aldrich,Red,Heavyweight
3/11/2023,Tyson Nam,Bruno Silva,Blue,Bantamweight
3/11/2023,Carlston Harris,Jared Gooden,Red,Middleweight
3/11/2023,Jon Jones,Ciryl Gane,Red,Bantamweight
3/11/2023,Valentina Shevchenko,Alexa Grasso,Blue,Women's Flyweight
3/11/2023,Geoff Neal,Shavkat Rakhmonov,Blue,Flyweight
3/11/2023,Mateusz Gamrot,Jalin Turner,Red,Welterweight
3/4/2023,Bo Nickal,Jamie Pickett,Red,Heavyweight
3/4/2023,Cody Garbrandt,Trevin Jones,Red,Women's Flyweight
3/4/2023,Derek Brunson,Dricus Du Plessis,Blue,Welterweight
3/4/2023,Viviane Araujo,Amanda Ribas,Blue,Lightweight
3/4/2023,Julian Marquez,Marc-Andre Barriault,Blue,Middleweight
3/4/2023,Ian Machado Garry,Song Kenan,Red,Bantamweight
3/4/2023,Mana Martinez,Cameron Saaiman,Blue,Middleweight
3/4/2023,Jessica Penne,Tabatha Ricci,Blue,Women's Flyweight
3/4/2023,Da'Mon Blackshear,Farid Basharat,Blue,Middleweight
3/4/2023,Esteban Ribovics,Loik Radzhabov,Blue,Welterweight
3/4/2023,Andre Muniz,Brendan Allen,Blue,Bantamweight
3/4/2023,Augusto Sakai,Don'Tale Mayes,Red,Women's Strawweight
3/4/2023,Tatiana Suarez,Montana De La Rosa,Red,Bantamweight
3/4/2023,Mike Malott,Yohan Lainesse,Red,Lightweight
2/25/2023,Erick Gonzalez,Trevor Peek,Blue,Middleweight
2/25/2023,Jasmine Jasudavicius,Gabriella Fernandes,Red,Heavyweight
2/25/2023,Jordan Leavitt,Victor Martinez,Red,Women's Flyweight
2/25/2023,Ode Osbourne,Charles Johnson,Red,Welterweight
2/25/2023,Joe Solecki,Carl Deaton,Red,Lightweight
2/25/2023,Rafael Alves,Nurullo Aliev,Blue,Women's Flyweight
2/25/2023,Jessica Andrade,Erin Blanchfield,Blue,Lightweight
2/25/2023,Jordan Wright,Zac Pauga,Blue,Catch Weight
2/25/2023,Josh Parisian,Jamal Pogues,Blue,Lightweight
2/25/2023,William Knight,Marcin Prachnio,Blue,Lightweight
2/18/2023,Jim Miller,Alexander Hernandez,Blue,Women's Flyweight
2/18/2023,Nazim Sadykhov,Evan Elder,Red,Light Heavyweight
2/18/2023,Lina Lansberg,Mayra Bueno Silva,Blue,Heavyweight
2/18/2023,Jamall Emmers,Khusein Askhabov,Red,Light Heavyweight
2/18/2023,Ovince Saint Preux,Philipe Lins,Blue,Lightweight
2/18/2023,AJ Fletcher,Themba Gorimbo,Red,Lightweight
2/18/2023,Clayton Carpenter,Juancamilo Ronderos,Red,Women's Bantamweight
2/18/2023,Islam Makhachev,Alexander Volkanovski,Red,Featherweight
2/18/2023,Yair Rodriguez,Josh Emmett,Red,Light Heavyweight
2/18/2023,Jack Della Maddalena,Randy Brown,Red,Welterweight
2/18/2023,Justin Tafa,Parker Porter,Red,Flyweight
2/11/2023,Tyson Pedro,Modestas Bukauskas,Blue,Lightweight
2/11/2023,Josh Culibao,Melsik Baghdasaryan,Red,Featherweight
2/11/2023,Shannon Ross,Kleydson Rodrigues,Blue,Welterweight
2/11/2023,Jamie Mullarkey,Francisco Prado,Red,Heavyweight
2/11/2023,Jack Jenkins,Don Shainis,Red,Light Heavyweight
2/11/2023,Loma Lookboonmee,Elise Reed,Red,Featherweight
2/11/2023,Shane Young,Blake Bilder,Blue,Flyweight
2/11/2023,Zubaira Tukhugov,Elves Brener,Blue,Lightweight
2/11/2023,Derrick Lewis,Serghei Spivac,Blue,Featherweight
2/11/2023,Da Woon Jung,Devin Clark,Blue,Women's Strawweight
2/11/2023,Marcin Tybura,Blagoy Ivanov,Red,Featherweight
2/11/2023,Yusaku Kinoshita,Adam Fugitt,Blue,Lightweight
2/11/2023,Jeka Saragih,Anshul Jubli,Blue,Light Heavyweight
2/4/2023,JeongYeong Lee,Yizha,Red,Heavyweight
2/4/2023,Toshiomi Kazama,Rinya Nakamura,Blue,Light Heavyweight
2/4/2023,SeungGuk Choi,HyunSung Park,Blue,Heavyweight
2/4/2023,JunYong Park,Denis Tiuliulin,Red,Welterweight
2/4/2023,Tatsuro Taira,Jesus Aguilar,Red,Lightweight
2/4/2023,Glover Teixeira,Jamahal Hill,Blue,Featherweight
2/4/2023,Deiveson Figueiredo,Brandon Moreno,Blue,Bantamweight
2/4/2023,Gilbert Burns,Neil Magny,Red,Flyweight
2/4/2023,Lauren Murphy,Jessica Andrade,Blue,Middleweight
2/4/2023,Paul Craig,Johnny Walker,Blue,Flyweight
2/4/2023,Mauricio Rua,Ihor Potieria,Blue,Featherweight
1/21/2023,Gregory Rodrigues,Brunno Ferreira,Blue,Light Heavyweight
1/21/2023,Thiago Moises,Melquizael Costa,Red,Flyweight
1/21/2023,Gabriel Bonfim,Mounir Lazzez,Red,Welterweight
1/21/2023,Shamil Abdurakhimov,Jailton Almeida,Blue,Women's Flyweight
1/21/2023,Luan Lacerda,Cody Stamann,Blue,Light Heavyweight
1/21/2023,Ismael Bonfim,Terrance McKinney,Red,Light Heavyweight
1/21/2023,Warlley Alves,Nicolas Dalby,Blue,Middleweight
1/21/2023,Josiane Nunes,Zarah Fairn,Red,Lightweight
1/21/2023,Saimon Oliveira,Daniel Marcos,Blue,Welterweight
1/21/2023,Sean Strickland,Nassourdine Imavov,Red,Heavyweight
1/21/2023,Dan Ige,Damon Jackson,Red,Bantamweight
1/21/2023,Punahele Soriano,Roman Kopylov,Blue,Lightweight
1/21/2023,Ketlen Vieira,Raquel Pennington,Blue,Welterweight
1/21/2023,Umar Nurmagomedov,Raoni Barcelos,Red,Women's Featherweight
1/21/2023,Javid Basharat,Mateus Mendonca,Red,Bantamweight
1/14/2023,Claudio Ribeiro,Abdul Razak Alhassan,Blue,Light Heavyweight
1/14/2023,Mateusz Rebecki,Nick Fiore,Red,Featherweight
1/14/2023,Allan Nascimento,Carlos Hernandez,Red,Middleweight
1/14/2023,Dan Argueta,Nick Aguirre,Red,Women's Bantamweight
1/14/2023,Charles Johnson,Jimmy Flick,Red,Bantamweight
1/14/2023,Jared Cannonier,Sean Strickland,Red,Bantamweight
1/14/2023,Arman Tsarukyan,Damir Ismagulov,Red,Middleweight
1/14/2023,Amir Albazi,Alessandro Costa,Red,Lightweight
1/14/2023,Alex Caceres,Julian Erosa,Red,Flyweight
1/14/2023,Drew Dober,Bobby Green,Red,Featherweight
1/14/2023,Cody Brundage,Michal Oleksiejczuk,Blue,Flyweight
12/17/2022,Cheyanne Vlismas,Cory McKenna,Blue,Middleweight
12/17/2022,Jake Matthews,Matthew Semelsberger,Blue,Lightweight
12/17/2022,Said Nurmagomedov,Saidyokub Kakhramonov,Red,Flyweight
12/17/2022,Rafa Garcia,Maheshate,Red,Featherweight
12/17/2022,Bryan Battle,Rinat Fakhretdinov,Blue,Lightweight
12/17/2022,David Dvorak,Manel Kape,Blue,Middleweight
12/17/2022,Sergey Morozov,Journey Newson,Red,Women's Strawweight
12/17/2022,Paddy Pimblett,Jared Gordon,Red,Welterweight
12/17/2022,Santiago Ponzinibbio,Alex Morono,Red,Bantamweight
12/17/2022,Darren Till,Dricus Du Plessis,Blue,Lightweight
12/17/2022,Bryce Mitchell,Ilia Topuria,Blue,Welterweight
12/17/2022,Raul Rosas Jr.,Jay Perrin,Red,Flyweight
12/17/2022,Jairzinho Rozenstruik,Chris Daukaus,Red,Bantamweight
12/10/2022,Edmen Shahbazyan,Dalcha Lungiambula,Red,Lightweight
12/10/2022,Chris Curtis,Joaquin Buckley,Red,Catch Weight
12/10/2022,Billy Quarantillo,Alexander Hernandez,Red,Middleweight
12/10/2022,TJ Brown,Erik Silva,Red,Featherweight
12/10/2022,Cameron Saaiman,Steven Koslow,Red,Bantamweight
12/10/2022,Stephen Thompson,Kevin Holland,Red,Heavyweight
12/10/2022,Bryan Barberena,Rafael Dos Anjos,Blue,Middleweight
12/10/2022,Matheus Nicolau,Matt Schnell,Red,Middleweight
12/10/2022,Tai Tuivasa,Sergei Pavlovich,Blue,Featherweight
12/10/2022,Jack Hermansson,Roman Dolidze,Blue,Featherweight
12/10/2022,Eryk Anders,Kyle Daukaus,Red,Bantamweight
12/10/2022,Niko Price,Phil Rowe,Blue,Light Heavyweight
12/3/2022,Angela Hill,Emily Ducote,Red,Welterweight
12/3/2022,Clay Guida,Scott Holtzman,Red,Welterweight
12/3/2022,Michael Johnson,Marc Diakiese,Red,Flyweight
12/3/2022,Darren Elkins,Jonathan Pearce,Blue,Heavyweight
12/3/2022,Natan Levy,Genaro Valdez,Red,Middleweight
12/3/2022,Marcelo Rojo,Francis Marshall,Blue,Middleweight
12/3/2022,Yazmin Jauregui,Istela Nunes,Red,Welterweight
12/3/2022,Kennedy Nzechukwu,Ion Cutelaba,Red,Women's Strawweight
12/3/2022,Chase Sherman,Waldo Cortes-Acosta,Blue,Lightweight
12/3/2022,Andre Fialho,Muslim Salikhov,Blue,Lightweight
12/3/2022,Jack Della Maddalena,Danny Roberts,Red,Featherweight
12/3/2022,Charles Johnson,Zhalgas Zhumagulov,Red,Lightweight
12/3/2022,Jennifer Maia,Maryna Moroz,Red,Featherweight
12/3/2022,Vince Morales,Miles Johns,Blue,Women's Strawweight
11/19/2022,Ricky Turcios,Kevin Natividad,Red,Light Heavyweight
11/19/2022,Vanessa Demopoulos,Maria Oliveira,Red,Heavyweight
11/19/2022,Brady Hiestand,Fernie Garcia,Red,Welterweight
11/19/2022,Natalia Silva,Tereza Bleda,Red,Welterweight
11/19/2022,Israel Adesanya,Alex Pereira,Blue,Flyweight
11/19/2022,Carla Esparza,Zhang Weili,Blue,Women's Flyweight
11/19/2022,Dustin Poirier,Michael Chandler,Red,Bantamweight
11/19/2022,Frankie Edgar,Chris Gutierrez,Blue,Bantamweight
11/19/2022,Dan Hooker,Claudio Puelles,Red,Women's Strawweight
11/19/2022,Brad Riddell,Renato Moicano,Blue,Bantamweight
11/19/2022,Dominick Reyes,Ryan Spann,Blue,Women's Flyweight
11/12/2022,Erin Blanchfield,Molly McCann,Red,Middleweight
11/12/2022,Andre Petroski,Wellington Turman,Red,Women's Strawweight
11/12/2022,Matt Frevola,Ottman Azaitar,Red,Lightweight
11/12/2022,Karolina Kowalkiewicz,Silvana Gomez Juarez,Red,Bantamweight
11/12/2022,Michael Trizano,SeungWoo Choi,Red,Lightweight
11/12/2022,Julio Arce,Montel Jackson,Blue,Lightweight
11/12/2022,Carlos Ulberg,Nicolae Negumereanu,Red,Light Heavyweight
11/12/2022,Marina Rodriguez,Amanda Lemos,Blue,Women's Flyweight
11/12/2022,Neil Magny,Daniel Rodriguez,Red,Middleweight
11/12/2022,Darrick Minner,Shayilan Nuerdanbieke,Blue,Lightweight
11/12/2022,Tagir Ulanbekov,Nate Maness,Red,Women's Strawweight
11/12/2022,Grant Dawson,Mark Madsen,Red,Featherweight
11/12/2022,Miranda Maverick,Shanna Young,Red,Bantamweight
11/12/2022,Mario Bautista,Benito Lopez,Red,Light Heavyweight
11/5/2022,Polyana Viana,Jinh Yu Frey,Red,Women's Strawweight
11/5/2022,Liudvik Sholinian,Johnny Munoz,Blue,Welterweight
11/5/2022,Carlos Candelario,Jake Hadley,Blue,Featherweight
11/5/2022,Tamires Vidal,Ramona Pascual,Red,Flyweight
11/5/2022,Calvin Kattar,Arnold Allen,Blue,Lightweight
11/5/2022,Tim Means,Max Griffin,Blue,Women's Flyweight
11/5/2022,Waldo Cortes-Acosta,Jared Vanderaa,Red,Bantamweight
11/5/2022,Josh Fremd,Tresean Gore,Blue,Women's Strawweight
11/5/2022,Dustin Jacoby,Khalil Rountree Jr.,Blue,Bantamweight
11/5/2022,Phil Hawes,Roman Dolidze,Blue,Flyweight
11/5/2022,Andrei Arlovski,Marcos Rogerio de Lima,Blue,Women's Bantamweight
10/29/2022,Joseph Holmes,JunYong Park,Blue,Featherweight
10/29/2022,Chase Hooper,Steve Garcia,Blue,Welterweight
10/29/2022,Cody Durden,Carlos Mota,Red,Heavyweight
10/29/2022,Christian Rodriguez,Joshua Weems,Red,Middleweight
10/29/2022,Charles Oliveira,Islam Makhachev,Blue,Light Heavyweight
10/29/2022,Aljamain Sterling,TJ Dillashaw,Red,Middleweight
10/29/2022,Petr Yan,Sean O'Malley,Blue,Heavyweight
10/29/2022,Beneil Dariush,Mateusz Gamrot,Red,Middleweight
10/29/2022,Katlyn Cerminara,Manon Fiorot,Blue,Featherweight
10/29/2022,Belal Muhammad,Sean Brady,Red,Flyweight
10/29/2022,Makhmud Muradov,Caio Borralho,Blue,Bantamweight
10/22/2022,Volkan Oezdemir,Nikita Krylov,Blue,Lightweight
10/22/2022,Abubakar Nurmagomedov,Gadzhi Omargadzhiev,Red,Bantamweight
10/22/2022,Armen Petrosyan,AJ Dobson,Red,Bantamweight
10/22/2022,Muhammad Mokaev,Malcolm Gordon,Red,Lightweight
10/22/2022,Karol Rosa,Lina Lansberg,Red,Women's Flyweight
10/22/2022,Alexa Grasso,Viviane Araujo,Red,Welterweight
10/22/2022,Cub Swanson,Jonathan Martinez,Blue,Middleweight
10/22/2022,Jordan Wright,Dusko Todorovic,Blue,Light Heavyweight
10/22/2022,Raphael Assuncao,Victor Henry,Red,Welterweight
10/22/2022,Misha Cirkunov,Alonzo Menifield,Blue,Middleweight
10/22/2022,Mana Martinez,Brandon Davis,Red,Flyweight
10/22/2022,Nick Maximov,Jacob Malkoun,Blue,Women's Bantamweight
10/15/2022,Joanderson Brito,Lucas Alexander,Red,Women's Flyweight
10/15/2022,Piera Rodriguez,Sam Hughes,Red,Bantamweight
10/15/2022,Tatsuro Taira,CJ Vergara,Red,Middleweight
10/15/2022,Mike Jackson,Pete Rodriguez,Blue,Bantamweight
10/15/2022,Mackenzie Dern,Yan Xiaonan,Blue,Light Heavyweight
10/15/2022,Randy Brown,Francisco Trinaldo,Red,Bantamweight
10/15/2022,Raoni Barcelos,Trevin Jones,Red,Middleweight
10/15/2022,Sodiq Yusuff,Don Shainis,Red,Featherweight
10/15/2022,Mike Davis,Viacheslav Borshchev,Red,Women's Strawweight
10/15/2022,John Castaneda,Daniel Santos,Blue,Flyweight
10/15/2022,Ilir Latifi,Aleksei Oleinik,Red,Welterweight
10/1/2022,Joaquim Silva,Jesse Ronson,Red,Women's Strawweight
10/1/2022,Krzysztof Jotko,Brendan Allen,Blue,Welterweight
10/1/2022,Julija Stoliarenko,Chelsea Chandler,Blue,Bantamweight
10/1/2022,Guido Cannetti,Randy Costa,Red,Featherweight
10/1/2022,Cory Sandhagen,Song Yadong,Red,Lightweight
10/1/2022,Chidi Njokuani,Gregory Rodrigues,Blue,Catch Weight
10/1/2022,Andre Fili,Bill Algeo,Red,Heavyweight
10/1/2022,Joe Pyfer,Alen Amedovski,Red,Lightweight
10/1/2022,Tanner Boser,Rodrigo Nascimento,Blue,Middleweight
10/1/2022,Anthony Hernandez,Marc-Andre Barriault,Red,Catch Weight
10/1/2022,Damon Jackson,Pat Sabatini,Red,Bantamweight
9/17/2022,Trevin Giles,Louis Cosce,Red,Bantamweight
9/17/2022,Denise Gomes,Loma Lookboonmee,Blue,Middleweight
9/17/2022,Trey Ogden,Daniel Zellhuber,Red,Featherweight
9/17/2022,Mariya Agapova,Gillian Robertson,Blue,Middleweight
9/17/2022,Tony Gravely,Javid Basharat,Blue,Heavyweight
9/17/2022,Nikolas Motta,Cameron VanCamp,Red,Middleweight
9/17/2022,Nate Diaz,Tony Ferguson,Red,Featherweight
9/17/2022,Khamzat Chimaev,Kevin Holland,Red,Welterweight
9/17/2022,Li Jingliang,Daniel Rodriguez,Blue,Women's Strawweight
9/17/2022,Irene Aldana,Macy Chiasson,Red,Lightweight
9/17/2022,Johnny Walker,Ion Cutelaba,Red,Women's Flyweight
9/17/2022,Hakeem Dawodu,Julian Erosa,Blue,Bantamweight
9/17/2022,Jailton Almeida,Anton Turkalj,Red,Lightweight
9/10/2022,Denis Tiuliulin,Jamie Pickett,Red,Welterweight
9/10/2022,Jake Collier,Chris Barnett,Blue,Catch Weight
9/10/2022,Norma Dumont,Danyelle Wolf,Red,Catch Weight
9/10/2022,Chad Anheliger,Alatengheili,Blue,Catch Weight
9/10/2022,Melissa Martinez,Elise Reed,Blue,Light Heavyweight
9/10/2022,Darian Weeks,Yohan Lainesse,Blue,Featherweight
9/10/2022,Ciryl Gane,Tai Tuivasa,Red,Catch Weight
9/10/2022,Robert Whittaker,Marvin Vettori,Red,Middleweight
9/10/2022,Nassourdine Imavov,Joaquin Buckley,Red,Heavyweight
9/10/2022,Alessio Di Chirico,Roman Kopylov,Blue,Women's Featherweight
9/10/2022,William Gomis,Jarno Errens,Red,Bantamweight
9/10/2022,Charles Jourdain,Nathaniel Wood,Blue,Women's Strawweight
9/10/2022,Abus Magomedov,Dustin Stoltzfus,Red,Welterweight
9/3/2022,John Makdessi,Nasrat Haqparast,Blue,Heavyweight
